kind,module,celltype,bin_lo,bin_hi,n,mean,sem
unstrat,interferon_response,Biliary/ductular,40.0,50.0,10712.0,-0.34920210536731644,0.007449072579160514
unstrat,interferon_response,Biliary/ductular,50.0,60.0,6486.0,-0.36728222020342155,0.009519269164949818
unstrat,interferon_response,Biliary/ductular,60.0,75.0,4654.0,-0.38315341411091536,0.011365172936414734
unstrat,interferon_response,Biliary/ductular,75.0,100.0,2166.0,-0.41187958097297656,0.016279069060274088
strat,interferon_response,DC,0.0,2.0,0.0,,
strat,interferon_response,DC,2.0,4.0,33.0,-0.058718993263114944,0.23582140856966144
strat,interferon_response,DC,4.0,6.0,361.0,0.0808526953513745,0.054645547565591576
strat,interferon_response,DC,6.0,8.0,645.0,0.08488981966885407,0.04147288807387579
strat,interferon_response,DC,8.0,10.0,600.0,0.05583628009187664,0.0409298995508397
strat,interferon_response,DC,10.0,12.5,754.0,-0.003448264131159913,0.035569424171468925
strat,interferon_response,DC,12.5,15.0,747.0,0.018854358641826757,0.03532859579522771
strat,interferon_response,DC,15.0,17.5,715.0,-0.0011295244832834886,0.037312763342413
strat,interferon_response,DC,17.5,20.0,668.0,0.02836195117391708,0.03789534683313049
strat,interferon_response,DC,20.0,25.0,1145.0,0.040374838942083664,0.030119688612264314
strat,interferon_response,DC,25.0,30.0,1088.0,0.008156638159756677,0.030850480419349586
strat,interferon_response,DC,30.0,35.0,931.0,0.017398795091600364,0.03273285336949977
strat,interferon_response,DC,35.0,40.0,802.0,-0.05404150129068453,0.03438584818833071
strat,interferon_response,DC,40.0,50.0,1151.0,-0.0826485322971007,0.028710190813326496
strat,interferon_response,DC,50.0,60.0,724.0,-0.09688328258257035,0.03553596186272576
strat,interferon_response,DC,60.0,75.0,533.0,-0.012795990754996591,0.0464964443379893
strat,interferon_response,DC,75.0,100.0,316.0,-0.0031537116467531363,0.052376026380197095
unstrat,interferon_response,DC,0.0,2.0,0.0,,
unstrat,interferon_response,DC,2.0,4.0,33.0,1.2066712010395129,0.27703223494164536
unstrat,interferon_response,DC,4.0,6.0,361.0,1.3501558549585337,0.06363809831137779
unstrat,interferon_response,DC,6.0,8.0,645.0,1.3588179474356261,0.048382786519817034
unstrat,interferon_response,DC,8.0,10.0,600.0,1.3250790899205211,0.04779276896745542
unstrat,interferon_response,DC,10.0,12.5,754.0,1.2595849354150928,0.04151657688130556
unstrat,interferon_response,DC,12.5,15.0,747.0,1.2873087936946115,0.04111817240112499
unstrat,interferon_response,DC,15.0,17.5,715.0,1.2642615965844766,0.04387671484004486
unstrat,interferon_response,DC,17.5,20.0,668.0,1.3032630269132102,0.044208547714356804
unstrat,interferon_response,DC,20.0,25.0,1145.0,1.3157686343778323,0.035226558076100284
unstrat,interferon_response,DC,25.0,30.0,1088.0,1.2834397699307178,0.0361905852655719
unstrat,interferon_response,DC,30.0,35.0,931.0,1.2961331984869993,0.03833572316847166
unstrat,interferon_response,DC,35.0,40.0,802.0,1.2209966560872907,0.04027538605000034
unstrat,interferon_response,DC,40.0,50.0,1151.0,1.1845380324327879,0.03359767117273386
unstrat,interferon_response,DC,50.0,60.0,724.0,1.1770716059713284,0.04158113437995491
unstrat,interferon_response,DC,60.0,75.0,533.0,1.288897296842091,0.05474274146999118
unstrat,interferon_response,DC,75.0,100.0,316.0,1.301931118149127,0.06146535250554782
strat,interferon_response,Endothelial,0.0,2.0,1.0,-0.9150681312711787,0.0
strat,interferon_response,Endothelial,2.0,4.0,32.0,-0.15813614873986154,0.25051749140631785
strat,interferon_response,Endothelial,4.0,6.0,562.0,0.18597137721277524,0.04458628117246784
strat,interferon_response,Endothelial,6.0,8.0,1564.0,0.13959263608787292,0.026960549548847548
strat,interferon_response,Endothelial,8.0,10.0,2722.0,0.06228494864150125,0.020131396982252782
strat,interferon_response,Endothelial,10.0,12.5,4805.0,0.03436326710827173,0.014639687365321095
strat,interferon_response,Endothelial,12.5,15.0,5522.0,0.01858161081697154,0.013708822283623839
strat,interferon_response,Endothelial,15.0,17.5,5470.0,-0.0011742237792225893,0.013962460077007226
strat,interferon_response,Endothelial,17.5,20.0,5588.0,0.01629903256715862,0.013217865012127886
strat,interferon_response,Endothelial,20.0,25.0,12216.0,-0.0008597389005695216,0.009099305166069724
strat,interferon_response,Endothelial,25.0,30.0,12931.0,0.008317453754853068,0.008920264451817001
strat,interferon_response,Endothelial,30.0,35.0,12429.0,0.0024652570059938827,0.008980325691728595
strat,interferon_response,Endothelial,35.0,40.0,11548.0,0.00812902792714445,0.009357534452369988
strat,interferon_response,Endothelial,40.0,50.0,19256.0,-0.0022867070173009474,0.007163009173891783
strat,interferon_response,Endothelial,50.0,60.0,13306.0,-0.021500845300263076,0.008495846763051972
strat,interferon_response,Endothelial,60.0,75.0,11345.0,-0.04565037813074731,0.009133353539264942
strat,interferon_response,Endothelial,75.0,100.0,6175.0,-0.03438391021647991,0.012101671608142609
unstrat,interferon_response,Endothelial,0.0,2.0,1.0,-0.39441412367051953,0.0
unstrat,interferon_response,Endothelial,2.0,4.0,32.0,0.12574032489924325,0.23982103890645784
unstrat,interferon_response,Endothelial,4.0,6.0,562.0,0.45981973536926074,0.042555916294341495
unstrat,interferon_response,Endothelial,6.0,8.0,1564.0,0.4516343638524641,0.025799591075150504
unstrat,interferon_response,Endothelial,8.0,10.0,2722.0,0.40680222072390915,0.019255706992731218
unstrat,interferon_response,Endothelial,10.0,12.5,4805.0,0.40038262864685414,0.01402643217936036
unstrat,interferon_response,Endothelial,12.5,15.0,5522.0,0.3850582332311154,0.013179012840622114
unstrat,interferon_response,Endothelial,15.0,17.5,5470.0,0.36425667469486406,0.013417508665993276
unstrat,interferon_response,Endothelial,17.5,20.0,5588.0,0.37594091225578274,0.012680642093056086
unstrat,interferon_response,Endothelial,20.0,25.0,12216.0,0.36567067158254635,0.008718071543960568
unstrat,interferon_response,Endothelial,25.0,30.0,12931.0,0.38060354892338377,0.008574153752582938
unstrat,interferon_response,Endothelial,30.0,35.0,12429.0,0.3831138169436892,0.008635524954951176
unstrat,interferon_response,Endothelial,35.0,40.0,11548.0,0.3882541362004778,0.008968528521052786
unstrat,interferon_response,Endothelial,40.0,50.0,19256.0,0.38776733633089,0.006878547971813518
unstrat,interferon_response,Endothelial,50.0,60.0,13306.0,0.3750245871055271,0.008132644166987753
unstrat,interferon_response,Endothelial,60.0,75.0,11345.0,0.360737966431118,0.008723715107201411
unstrat,interferon_response,Endothelial,75.0,100.0,6175.0,0.3726747188542334,0.011509936365419176
strat,interferon_response,Hepatocytes,0.0,2.0,1.0,0.5406026699231906,0.0
strat,interferon_response,Hepatocytes,2.0,4.0,32.0,0.35059055721591165,0.22498989458258153
strat,interferon_response,Hepatocytes,4.0,6.0,465.0,0.09651754257778125,0.076940862565845
strat,interferon_response,Hepatocytes,6.0,8.0,2438.0,0.09235882990394766,0.025232703692727156
strat,interferon_response,Hepatocytes,8.0,10.0,6367.0,0.04974781409320794,0.014697075795106344
strat,interferon_response,Hepatocytes,10.0,12.5,14106.0,0.026214003466514927,0.009160712519471554
strat,interferon_response,Hepatocytes,12.5,15.0,17733.0,-0.012963620920306822,0.007704746985708059
strat,interferon_response,Hepatocytes,15.0,17.5,19119.0,-0.015522010278840124,0.007482631101367836
strat,interferon_response,Hepatocytes,17.5,20.0,19761.0,-0.025844934317386648,0.0071798690975245424
strat,interferon_response,Hepatocytes,20.0,25.0,39921.0,-0.013007225714709372,0.0051534112223205
strat,interferon_response,Hepatocytes,25.0,30.0,40161.0,-0.009300033726148581,0.005000679019926158
strat,interferon_response,Hepatocytes,30.0,35.0,39409.0,-0.00421750413562607,0.004977958491040074
strat,interferon_response,Hepatocytes,35.0,40.0,36326.0,0.004780583702136807,0.005203930360680815
strat,interferon_response,Hepatocytes,40.0,50.0,60017.0,0.0008062595778164575,0.003981590297064609
strat,interferon_response,Hepatocytes,50.0,60.0,42563.0,0.0072482828217144725,0.0046704116382761725
strat,interferon_response,Hepatocytes,60.0,75.0,35870.0,0.008688443783356363,0.005004566943606145
strat,interferon_response,Hepatocytes,75.0,100.0,19632.0,0.01455769808627665,0.006884324424182973
unstrat,interferon_response,Hepatocytes,0.0,2.0,1.0,-0.14097646787811588,0.0
unstrat,interferon_response,Hepatocytes,2.0,4.0,32.0,-0.3907863714370961,0.12324474907662791
unstrat,interferon_response,Hepatocytes,4.0,6.0,465.0,-0.47046670025697074,0.03943060068654676
unstrat,interferon_response,Hepatocytes,6.0,8.0,2438.0,-0.4447343236350239,0.01304212191549611
unstrat,interferon_response,Hepatocytes,8.0,10.0,6367.0,-0.4434418380790068,0.007733805824092047
unstrat,interferon_response,Hepatocytes,10.0,12.5,14106.0,-0.4502727601837501,0.004834458673927505
unstrat,interferon_response,Hepatocytes,12.5,15.0,17733.0,-0.4703292402410779,0.004064969391155559
unstrat,interferon_response,Hepatocytes,15.0,17.5,19119.0,-0.46883481196614957,0.003958943411034654
unstrat,interferon_response,Hepatocytes,17.5,20.0,19761.0,-0.47387400721138234,0.003796772804845674
unstrat,interferon_response,Hepatocytes,20.0,25.0,39921.0,-0.4655593369381409,0.002724072559529183
unstrat,interferon_response,Hepatocytes,25.0,30.0,40161.0,-0.46155995879117906,0.0026473201830970287
unstrat,interferon_response,Hepatocytes,30.0,35.0,39409.0,-0.45601707442638434,0.002641074351320162
unstrat,interferon_response,Hepatocytes,35.0,40.0,36326.0,-0.44889788865679814,0.002755906419959703
unstrat,interferon_response,Hepatocytes,40.0,50.0,60017.0,-0.44856268882595624,0.0021105896491424685
unstrat,interferon_response,Hepatocytes,50.0,60.0,42563.0,-0.4428020963055785,0.0024783585127378057
unstrat,interferon_response,Hepatocytes,60.0,75.0,35870.0,-0.4409083746057526,0.002653759798482845
unstrat,interferon_response,Hepatocytes,75.0,100.0,19632.0,-0.4399864426843008,0.0036547619908431682
strat,interferon_response,Macrophages,0.0,2.0,0.0,,
strat,interferon_response,Macrophages,2.0,4.0,61.0,-0.20321599460585166,0.1120453295464851
strat,interferon_response,Macrophages,4.0,6.0,950.0,0.09603345778864955,0.0354457331138496
strat,interferon_response,Macrophages,6.0,8.0,2069.0,0.11502960784924192,0.023755485089182335
strat,interferon_response,Macrophages,8.0,10.0,2587.0,0.05209805003136001,0.020558169040257333
strat,interferon_response,Macrophages,10.0,12.5,3649.0,0.07765685919233883,0.017301513585454766
strat,interferon_response,Macrophages,12.5,15.0,3903.0,0.0009000125062777046,0.016008802144452175
strat,interferon_response,Macrophages,15.0,17.5,4001.0,-0.03194200064035416,0.01610460230300567
strat,interferon_response,Macrophages,17.5,20.0,3946.0,-0.020980026055065985,0.015741145610542767
strat,interferon_response,Macrophages,20.0,25.0,7971.0,0.013350187709249044,0.011308638912066018
strat,interferon_response,Macrophages,25.0,30.0,8327.0,-0.0027455397597802057,0.010921250099794867
strat,interferon_response,Macrophages,30.0,35.0,7712.0,-0.014308865038000426,0.011294841584328329
strat,interferon_response,Macrophages,35.0,40.0,7030.0,-0.0015791068575149259,0.011703466362842268
strat,interferon_response,Macrophages,40.0,50.0,11508.0,-0.017724285058567015,0.009071942688112572
strat,interferon_response,Macrophages,50.0,60.0,8112.0,-0.015616213471449652,0.011077686791557715
strat,interferon_response,Macrophages,60.0,75.0,6798.0,-0.019990049921309153,0.01196438396817363
strat,interferon_response,Macrophages,75.0,100.0,3677.0,-0.006381293635808693,0.016201746278506294
unstrat,interferon_response,Macrophages,0.0,2.0,0.0,,
unstrat,interferon_response,Macrophages,2.0,4.0,61.0,0.8000547020361687,0.12691400136991396
unstrat,interferon_response,Macrophages,4.0,6.0,950.0,1.1191540085484495,0.04162831226136425
unstrat,interferon_response,Macrophages,6.0,8.0,2069.0,1.1426622367408574,0.027930879295700328
unstrat,interferon_response,Macrophages,8.0,10.0,2587.0,1.1030383758222477,0.024487140086359993
unstrat,interferon_response,Macrophages,10.0,12.5,3649.0,1.1489891855899186,0.02088812779822648
unstrat,interferon_response,Macrophages,12.5,15.0,3903.0,1.0617633980005439,0.0193293800311678
unstrat,interferon_response,Macrophages,15.0,17.5,4001.0,1.0207968026359118,0.019319266828362987
unstrat,interferon_response,Macrophages,17.5,20.0,3946.0,1.0349175057596363,0.01891611184063782
unstrat,interferon_response,Macrophages,20.0,25.0,7971.0,1.0860404210059573,0.013755943828742713
unstrat,interferon_response,Macrophages,25.0,30.0,8327.0,1.0789412545178938,0.013342284384794779
unstrat,interferon_response,Macrophages,30.0,35.0,7712.0,1.0689093190403018,0.01383660530277743
unstrat,interferon_response,Macrophages,35.0,40.0,7030.0,1.0899270435198758,0.01435035056260363
unstrat,interferon_response,Macrophages,40.0,50.0,11508.0,1.0827631402403768,0.01120309338037743
unstrat,interferon_response,Macrophages,50.0,60.0,8112.0,1.0892555132548634,0.013712891380554747
unstrat,interferon_response,Macrophages,60.0,75.0,6798.0,1.087438874057378,0.014898955751500164
unstrat,interferon_response,Macrophages,75.0,100.0,3677.0,1.0930381290354145,0.02014644776966405
strat,interferon_response,Mesenchymal,0.0,2.0,0.0,,
strat,interferon_response,Mesenchymal,2.0,4.0,78.0,0.09614280929888587,0.11812037858151997
strat,interferon_response,Mesenchymal,4.0,6.0,1235.0,0.16083731598607776,0.03133240799201071
strat,interferon_response,Mesenchymal,6.0,8.0,2812.0,0.09864424478036249,0.01970211236745567
strat,interferon_response,Mesenchymal,8.0,10.0,3603.0,0.019247913983806316,0.016821006870813875
strat,interferon_response,Mesenchymal,10.0,12.5,5198.0,-0.002272661196676322,0.01408746993924622
strat,interferon_response,Mesenchymal,12.5,15.0,5331.0,0.027147208309965344,0.014349544015770503
strat,interferon_response,Mesenchymal,15.0,17.5,5523.0,0.004992879163090451,0.013563775448009498
strat,interferon_response,Mesenchymal,17.5,20.0,5612.0,0.027012060766210582,0.013641237873742827
strat,interferon_response,Mesenchymal,20.0,25.0,11324.0,0.003567650152972858,0.009451259139341823
strat,interferon_response,Mesenchymal,25.0,30.0,10981.0,-0.008032577085114942,0.00947419260865314
strat,interferon_response,Mesenchymal,30.0,35.0,10507.0,-0.0010976300653988188,0.009655966424512127
strat,interferon_response,Mesenchymal,35.0,40.0,9228.0,-0.0029719749248985,0.010384407061451217
strat,interferon_response,Mesenchymal,40.0,50.0,14841.0,-0.02215636216112093,0.008082138464037549
strat,interferon_response,Mesenchymal,50.0,60.0,9714.0,-0.011752715011125495,0.010043884135990102
strat,interferon_response,Mesenchymal,60.0,75.0,8052.0,-0.012004392929214198,0.010880455672633148
strat,interferon_response,Mesenchymal,75.0,100.0,4192.0,-0.056902492211636936,0.014685542366473832
unstrat,interferon_response,Mesenchymal,0.0,2.0,0.0,,
unstrat,interferon_response,Mesenchymal,2.0,4.0,78.0,0.22634467245403955,0.10479913908858647
unstrat,interferon_response,Mesenchymal,4.0,6.0,1235.0,0.2754800862077303,0.02783758997047825
unstrat,interferon_response,Mesenchymal,6.0,8.0,2812.0,0.23077815158152687,0.017575406246457755
unstrat,interferon_response,Mesenchymal,8.0,10.0,3603.0,0.16358869909496623,0.015039896977977214
unstrat,interferon_response,Mesenchymal,10.0,12.5,5198.0,0.14535939474332296,0.012597545652940946
unstrat,interferon_response,Mesenchymal,12.5,15.0,5331.0,0.17376638344280418,0.012892073342293156
unstrat,interferon_response,Mesenchymal,15.0,17.5,5523.0,0.15331058983097237,0.012145752682023817
unstrat,interferon_response,Mesenchymal,17.5,20.0,5612.0,0.1744796111138497,0.012220809700164226
unstrat,interferon_response,Mesenchymal,20.0,25.0,11324.0,0.1541131496442904,0.008485504129736608
unstrat,interferon_response,Mesenchymal,25.0,30.0,10981.0,0.14637925032098548,0.008512881703265874
unstrat,interferon_response,Mesenchymal,30.0,35.0,10507.0,0.15257743594075582,0.008688208917924286
unstrat,interferon_response,Mesenchymal,35.0,40.0,9228.0,0.15338170286852762,0.009352157354389216
unstrat,interferon_response,Mesenchymal,40.0,50.0,14841.0,0.13886674952610337,0.007270148229444985
unstrat,interferon_response,Mesenchymal,50.0,60.0,9714.0,0.15134418852165554,0.009036647737773212
unstrat,interferon_response,Mesenchymal,60.0,75.0,8052.0,0.1540820384885937,0.009770510594506414
unstrat,interferon_response,Mesenchymal,75.0,100.0,4192.0,0.11535635663448916,0.013170233006602264
strat,interferon_response,T/NK cells,0.0,2.0,0.0,,
strat,interferon_response,T/NK cells,2.0,4.0,47.0,0.190068411875121,0.18770036747785288
strat,interferon_response,T/NK cells,4.0,6.0,575.0,0.1506084551946659,0.04333618475592489
strat,interferon_response,T/NK cells,6.0,8.0,1044.0,0.21388147954077422,0.035464108497821153
strat,interferon_response,T/NK cells,8.0,10.0,1081.0,0.09454104274336572,0.032558968314552766
strat,interferon_response,T/NK cells,10.0,12.5,1427.0,0.06429650995241322,0.028929602647231278
strat,interferon_response,T/NK cells,12.5,15.0,1564.0,0.04885198271895191,0.027612470079421286
strat,interferon_response,T/NK cells,15.0,17.5,1420.0,0.03976386767954809,0.027275397403969125
strat,interferon_response,T/NK cells,17.5,20.0,1364.0,0.021131967863127384,0.027993859139575528
strat,interferon_response,T/NK cells,20.0,25.0,2741.0,0.029280938160115774,0.019665919135606898
strat,interferon_response,T/NK cells,25.0,30.0,2634.0,-0.051104499762423164,0.018397333555178468
strat,interferon_response,T/NK cells,30.0,35.0,2281.0,-0.029393515873810165,0.0192090683496708
strat,interferon_response,T/NK cells,35.0,40.0,2126.0,-0.049378155486012626,0.020887634144517372
strat,interferon_response,T/NK cells,40.0,50.0,3251.0,-0.03650744243601384,0.016834573969783433
strat,interferon_response,T/NK cells,50.0,60.0,2124.0,-0.0930293277451235,0.020190137135433175
strat,interferon_response,T/NK cells,60.0,75.0,1797.0,-0.07233099328965928,0.021237392183292826
strat,interferon_response,T/NK cells,75.0,100.0,991.0,-0.0018516390571126343,0.03287898066032352
unstrat,interferon_response,T/NK cells,0.0,2.0,0.0,,
unstrat,interferon_response,T/NK cells,2.0,4.0,47.0,1.2064013458796234,0.23899279914243576
unstrat,interferon_response,T/NK cells,4.0,6.0,575.0,1.1392713576307698,0.058103072316355475
unstrat,interferon_response,T/NK cells,6.0,8.0,1044.0,1.2438667690199985,0.048343070233351736
unstrat,interferon_response,T/NK cells,8.0,10.0,1081.0,1.1316277723032528,0.043574339813486865
unstrat,interferon_response,T/NK cells,10.0,12.5,1427.0,1.1139421934891351,0.038854365564179025
unstrat,interferon_response,T/NK cells,12.5,15.0,1564.0,1.103675862682484,0.03657388614777247
unstrat,interferon_response,T/NK cells,15.0,17.5,1420.0,1.0750377375902904,0.03666332274119366
unstrat,interferon_response,T/NK cells,17.5,20.0,1364.0,1.064523287341108,0.037560642701514026
unstrat,interferon_response,T/NK cells,20.0,25.0,2741.0,1.0953659737369337,0.026576337152671606
unstrat,interferon_response,T/NK cells,25.0,30.0,2634.0,1.0002100036438815,0.02485776887460696
unstrat,interferon_response,T/NK cells,30.0,35.0,2281.0,1.0428967496713872,0.02549211548242316
unstrat,interferon_response,T/NK cells,35.0,40.0,2126.0,1.0226893774986818,0.028344666353975728
unstrat,interferon_response,T/NK cells,40.0,50.0,3251.0,1.0715093648116532,0.02267063851502555
unstrat,interferon_response,T/NK cells,50.0,60.0,2124.0,1.0218297146301334,0.027213252405963603
unstrat,interferon_response,T/NK cells,60.0,75.0,1797.0,1.079426659336771,0.02878764975850482
unstrat,interferon_response,T/NK cells,75.0,100.0,991.0,1.1826296164226318,0.042707663028708556
unstrat,oxidative_stress,all,0.0,2.0,2.0,-0.35068830073313495,1.011554741005161
unstrat,oxidative_stress,all,2.0,4.0,598.0,-0.8166395406359149,0.045247224121244226
unstrat,oxidative_stress,all,4.0,6.0,8135.0,-0.6065228797016007,0.011949535428740995
unstrat,oxidative_stress,all,6.0,8.0,16991.0,-0.4192748195300034,0.008270817078975807
unstrat,oxidative_stress,all,8.0,10.0,23392.0,-0.2234963041009984,0.006902458112069061
unstrat,oxidative_stress,all,10.0,12.5,37888.0,-0.10433001889449531,0.0053737805756925335
