section,call,null,draw,celltype,module,n,lam_near,lam_sup,aic_near,aic_sup,d_aic,d_aic_near_vs_cov,d_aic_sup_vs_cov
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Endothelial,secondary_senescence,11945,49.99999999999999,6.999999999999999,-82331.98382102307,-82331.22875202064,0.7550690024218056,3.083105165656889,3.8381741680786945
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Endothelial,tnfa_nfkb_proximal,11945,49.99999999999999,49.99999999999999,-92101.14559899119,-92098.39358827953,2.752010711657931,-1.9732560412667226,0.7787546703912085
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Hepatocytes,downstream_arrest,27784,47.54182525407475,49.99999999999999,-248480.23463792074,-248515.75353680682,-35.518898886075476,-9.473399879963836,-44.99229876603931
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Hepatocytes,emt_ecm,27784,6.999999999999999,49.99999999999999,-228053.74627184737,-228056.13125407984,-2.3849822324700654,1.2602031395654194,-1.124779092904646
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Hepatocytes,il6_jak_stat3,27784,6.999999999999999,49.99999999999999,-225003.66283229433,-225004.09431806966,-0.4314857753342949,3.67309096493409,3.2416051895997953
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Hepatocytes,interferon_response,27784,36.94920399670096,49.99999999999999,-230651.5497441109,-230651.41517313072,0.13457098018261604,-5.974510765168816,-5.8399397849862
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Hepatocytes,oxidative_stress,27784,49.99999999999999,49.99999999999999,-180055.61121419643,-180062.8811002968,-7.2698861003736965,0.5034501065674704,-6.766435993806226
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Hepatocytes,secondary_senescence,27784,18.24260882600192,49.99999999999999,-215537.1948020321,-215538.3155706894,-1.1207686572743114,3.86929616460111,2.7485275073267985
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Hepatocytes,tnfa_nfkb_proximal,27784,49.99999999999999,49.99999999999999,-239781.09573467352,-239785.00353388503,-3.907799211505335,-1.0813882985094097,-4.9891875100147445
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Macrophages,downstream_arrest,12332,31.763081427768892,49.99999999999999,-102158.32750057465,-102160.24768207013,-1.9201814954722067,-1.4522654290485661,-3.372446924520773
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Macrophages,emt_ecm,12332,49.99999999999999,49.99999999999999,-87999.52547981901,-87998.27108880051,1.2543910185049754,2.459272959618829,3.7136639781238046
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Macrophages,il6_jak_stat3,12332,6.999999999999999,49.99999999999999,-84066.11766405773,-84070.58444911873,-4.466785060998518,-0.8902812901651487,-5.357066351163667
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Macrophages,interferon_response,12332,6.999999999999999,49.99999999999999,-85300.71827153595,-85304.01133232178,-3.2930607858288568,2.6973074592388,-0.5957533265900565
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Macrophages,oxidative_stress,12332,49.99999999999999,49.99999999999999,-72808.00679106751,-72806.25159771938,1.7551933481299784,1.7848552619398106,3.540048610069789
7259_liver_sbr_Male_26-U1,senepy_p95,N3,0,Macrophages,secondary_senescence,12332,24.6860647223019,20.177866835741543,-83192.58296596105,-83190.41730669052,2.1656592705257935,-5.655073879417614,-3.4894146088918205
