section,celltype,module,design,basis,n,beta,se_iid,se_blk,se_ratio,ci_iid_lo,ci_iid_hi,ci_blk_lo,ci_blk_hi
7260_liver_sbr_Male_26-U1,T/NK cells,interferon_response,naive,nearest,5345,0.010053350995857378,0.0025352771002268362,0.0037023364782024417,1.4603281344951156,0.005084207879412779,0.015022494112301978,0.0031698497329442424,0.01785195375769121
7260_liver_sbr_Male_26-U1,T/NK cells,interferon_response,naive,superposition,5345,0.00482603396159153,0.00070285331088873,0.002073971622997411,2.950788722009371,0.0034484414722496188,0.006203626450933441,0.0010825453732703704,0.008795017343380647
7260_liver_sbr_Male_26-U1,T/NK cells,oxidative_stress,ctrl,nearest,5345,0.002540447419827637,0.004768081353297713,0.004927435556339003,1.0334210327453992,-0.006804992032635879,0.011885886872291154,-0.006925505371663692,0.011611194649334806
7260_liver_sbr_Male_26-U1,T/NK cells,oxidative_stress,ctrl,superposition,5345,0.0019631477468964906,0.002131945666708617,0.0022178448027775645,1.0402914283465592,-0.0022154657598523982,0.00614176125364538,-0.0022940651573855786,0.006122159022342076
7260_liver_sbr_Male_26-U1,T/NK cells,oxidative_stress,naive,nearest,5345,-0.030968558367408902,0.004186393199099702,0.004867433249581113,1.1626794278731083,-0.03917388903764432,-0.022763227697173486,-0.040311475563559435,-0.021765435960636775
7260_liver_sbr_Male_26-U1,T/NK cells,oxidative_stress,naive,superposition,5345,-0.005456962754210544,0.000563960913569014,0.0010584312893477947,1.8767812872873335,-0.006562326144805812,-0.004351599363615276,-0.007483616915451955,-0.003663050173917314
7260_liver_sbr_Male_26-U1,T/NK cells,secondary_senescence,ctrl,nearest,5345,-0.003971769403477346,0.0031971681274942584,0.003764673063246576,1.1775023749523903,-0.010238218933366093,0.0022946801264114,-0.011617899793328942,0.002898625901280416
7260_liver_sbr_Male_26-U1,T/NK cells,secondary_senescence,ctrl,superposition,5345,-0.0036690316808625128,0.002339051730063234,0.0026484833209561207,1.132289332004009,-0.008253573071786452,0.0009155097100614256,-0.008620565194790342,0.001905264090834899
7260_liver_sbr_Male_26-U1,T/NK cells,secondary_senescence,naive,nearest,5345,0.006760437065448778,0.0020247075817040735,0.002249876003063238,1.1112103413815708,0.0027920102053087936,0.010728863925588762,0.002974667153386964,0.011089627663200695
7260_liver_sbr_Male_26-U1,T/NK cells,secondary_senescence,naive,superposition,5345,0.0016392581413356491,0.0002252562011717278,0.0002832318490642113,1.2573764788312523,0.0011977559870390627,0.0020807602956322358,0.0011605264807563788,0.0022577736395254385
7260_liver_sbr_Male_26-U1,T/NK cells,tnfa_nfkb_proximal,ctrl,nearest,5345,-0.0012771734510649822,0.002276452175347622,0.0025839245216567794,1.135066464228358,-0.005739019714746321,0.003184672812616357,-0.006643635625991529,0.0038260378888410633
7260_liver_sbr_Male_26-U1,T/NK cells,tnfa_nfkb_proximal,ctrl,superposition,5345,-0.0019817633261416715,0.002452344245934075,0.0028753797474705446,1.1725024952095742,-0.006788358048172459,0.002824831395889116,-0.007827630699288548,0.0032351871968634024
7260_liver_sbr_Male_26-U1,T/NK cells,tnfa_nfkb_proximal,naive,nearest,5345,0.01014810784828518,0.0020801828686643907,0.002929947766343654,1.4085049014103583,0.006070949425702975,0.014225266270867384,0.005089278927412509,0.016081715859472493
7260_liver_sbr_Male_26-U1,T/NK cells,tnfa_nfkb_proximal,naive,superposition,5345,0.0024125828114516493,0.0003150718029229153,0.0007660371271616867,2.431309688950818,0.0017950420777227353,0.003030123545180563,0.001110840936563013,0.0037773620690126856
7260_liver_sbr_Male_26-U1,vSMCs,downstream_arrest,ctrl,nearest,4974,0.0024031341500593095,0.0025307720215929142,0.0030188814368433846,1.1928697690214092,-0.002557179012262802,0.0073634473123814215,-0.0027926572486551737,0.008303133426262625
7260_liver_sbr_Male_26-U1,vSMCs,downstream_arrest,ctrl,superposition,4974,0.0010445832541612955,0.0017060394630352097,0.001995862364096308,1.1698805375495096,-0.0022992540933877157,0.004388420601710306,-0.0026481331499131873,0.004839803877910799
7260_liver_sbr_Male_26-U1,vSMCs,downstream_arrest,naive,nearest,4974,0.0025839597991843444,0.0024764030083371433,0.0028691138038950516,1.1585811332952651,-0.0022697900971564568,0.007437709695525145,-0.0027898211632486902,0.008153204443117686
7260_liver_sbr_Male_26-U1,vSMCs,downstream_arrest,naive,superposition,4974,0.0006429338047903787,0.0005847680799098369,0.000647903764896429,1.1079670507944392,-0.0005032116318329017,0.001789079241413659,-0.0005588317731080407,0.0018652383079410084
7260_liver_sbr_Male_26-U1,vSMCs,emt_ecm,ctrl,nearest,4974,0.007865672821666524,0.005444199863015569,0.00593504546554488,1.0901593649902173,-0.0028049589098439916,0.01853630455317704,-0.004621346399848119,0.020200339722415226
7260_liver_sbr_Male_26-U1,vSMCs,emt_ecm,ctrl,superposition,4974,0.001238079427462751,0.0006412500251303919,0.0008490913007553017,1.324118935640817,-1.877062179281709e-05,0.0024949294767183192,-0.0002249310370612312,0.002842837896418731
7260_liver_sbr_Male_26-U1,vSMCs,emt_ecm,naive,nearest,4974,0.032173510801213945,0.006033573503968443,0.010179007701545126,1.6870611909923896,0.0203477067334358,0.04399931486899209,0.013709148155986176,0.053250095762720974
7260_liver_sbr_Male_26-U1,vSMCs,emt_ecm,naive,superposition,4974,0.004533856936100155,0.0005316597438638328,0.0016894090806782636,3.177613314110444,0.0034918038381270425,0.0055759100340732675,0.001740722235506783,0.008311210219666227
7260_liver_sbr_Male_26-U1,vSMCs,il6_jak_stat3,ctrl,nearest,4974,-0.003603115903722456,0.003055783450971384,0.0030144555880915976,0.9864755263117062,-0.009592451467626368,0.0023862196601814566,-0.009486864345152711,0.002401839909958068
7260_liver_sbr_Male_26-U1,vSMCs,il6_jak_stat3,ctrl,superposition,4974,-0.0007480387804531356,0.00045868797282214374,0.0005198978106874995,1.1334454825330462,-0.0016470672071845372,0.00015098964627826607,-0.0018562693882164946,0.000261914465367658
7260_liver_sbr_Male_26-U1,vSMCs,il6_jak_stat3,naive,nearest,4974,-0.009991931644239824,0.003243945397496873,0.004582347199963397,1.412584565541478,-0.016350064623333695,-0.003633798665145953,-0.019431843743489594,-0.0012236831302431517
7260_liver_sbr_Male_26-U1,vSMCs,il6_jak_stat3,naive,superposition,4974,-0.0018261319807318598,0.0005082387920064367,0.0008715964543324039,1.7149349243718597,-0.0028222800130644756,-0.0008299839483992438,-0.0036260522796364887,-0.0003612535523410541
7260_liver_sbr_Male_26-U1,vSMCs,interferon_response,ctrl,nearest,4974,-0.0010740514839504094,0.0039353030465752135,0.0036534147562285193,0.9283693563086548,-0.008787245455237827,0.006639142487337009,-0.007304637540916724,0.006644522002685074
7260_liver_sbr_Male_26-U1,vSMCs,interferon_response,ctrl,superposition,4974,-0.00045599995428387816,0.0003450021216463043,0.0003557630306256576,1.03119084870552,-0.0011322041127106346,0.00022020420414287827,-0.0011165597501662844,0.0002466901198250944
7260_liver_sbr_Male_26-U1,vSMCs,interferon_response,naive,nearest,4974,0.004985226268404841,0.0028687506192413364,0.003263263399622967,1.137520765219377,-0.0006375249453081785,0.01060797748211786,-0.001094894269932075,0.011385701499820046
7260_liver_sbr_Male_26-U1,vSMCs,interferon_response,naive,superposition,4974,0.0006016263516655505,0.0002538363004891655,0.00045088024643903516,1.7762638581248944,0.00010410720270678613,0.0010991455006243147,-0.0002832862364286579,0.0014930076873934945
7260_liver_sbr_Male_26-U1,vSMCs,oxidative_stress,ctrl,nearest,4974,-0.003142457510202804,0.0068656827635656895,0.006349277544952748,0.9247845791312463,-0.016599195726791555,0.010314280706385948,-0.01686053817182987,0.008383485228396168
7260_liver_sbr_Male_26-U1,vSMCs,oxidative_stress,ctrl,superposition,4974,0.0004907020654147839,0.000603261313404351,0.000506803434917067,0.8401059767235054,-0.0006916901088577439,0.0016730942396873116,-0.0005788690925654502,0.001458573931788822
7260_liver_sbr_Male_26-U1,vSMCs,oxidative_stress,naive,nearest,4974,-0.010942074821521151,0.004808629258029419,0.00462577492551602,0.9619737096162965,-0.020366988167258814,-0.0015171614757834902,-0.02189976065956148,-0.003117663015947343
7260_liver_sbr_Male_26-U1,vSMCs,oxidative_stress,naive,superposition,4974,-0.0018854281863800507,0.0006731926382881841,0.0007641121656102281,1.1350572215899999,-0.0032048857574248912,-0.0005659706153352099,-0.0034044618120031393,-0.000548026326872206
7260_liver_sbr_Male_26-U1,vSMCs,secondary_senescence,ctrl,nearest,4974,-0.005516927873306749,0.002740568030037531,0.0027182109235156606,0.9918421632753396,-0.01088844121218031,-0.00014541453443318864,-0.010680751015098713,-0.00012968641440983748
7260_liver_sbr_Male_26-U1,vSMCs,secondary_senescence,ctrl,superposition,4974,-0.0020202662457792595,0.0007177598560469566,0.0009506722408308308,1.3244990407608375,-0.0034270755636312943,-0.0006134569279272245,-0.003837230256747833,-7.280699593571189e-05
7260_liver_sbr_Male_26-U1,vSMCs,secondary_senescence,naive,nearest,4974,-0.0029581028380058984,0.0037650981381195255,0.0050840896118972915,1.3503206092886957,-0.010337695188720169,0.004421489512708371,-0.013953310011870272,0.005702018759658407
7260_liver_sbr_Male_26-U1,vSMCs,secondary_senescence,naive,superposition,4974,-0.003095384954922984,0.0024881748864695064,0.004651380187979813,1.8693943955763086,-0.007972207732403216,0.0017814378225572483,-0.012659579515937868,0.004695800124155769
7260_liver_sbr_Male_26-U1,vSMCs,tnfa_nfkb_proximal,ctrl,nearest,4974,0.0026674435136875467,0.00243648312133842,0.002111952955167836,0.8668038521061819,-0.0021080634041357564,0.00744295043151085,-0.001113102146564,0.006553430476695396
7260_liver_sbr_Male_26-U1,vSMCs,tnfa_nfkb_proximal,ctrl,superposition,4974,0.0011387725482978786,0.002123382708322479,0.0018917431264941496,0.8909101120017456,-0.0030230575600141796,0.005300602656609936,-0.002560793265782339,0.0047784977805598195
7260_liver_sbr_Male_26-U1,vSMCs,tnfa_nfkb_proximal,naive,nearest,4974,0.004035371317601507,0.002508548503821742,0.0037274226059590752,1.4858881940215205,-0.0008813837498891069,0.008952126385092121,-0.0023495171884213776,0.011584595046041313
7260_liver_sbr_Male_26-U1,vSMCs,tnfa_nfkb_proximal,naive,superposition,4974,0.0019137692023969382,0.0017301137401524735,0.002914500648210842,1.6845717021783722,-0.0014772537283019097,0.005304792133095786,-0.00305892422925204,0.0076427372613418745
7001_liver_sham_Male_52-U1,Biliary/ductular,downstream_arrest,ctrl,nearest,21822,-0.0007391513733072105,0.0009081243752867881,0.001015512572690141,1.1182527419434585,-0.0025190751488693153,0.001040772402254894,-0.0028736341995932494,0.0011204836136644329
7001_liver_sham_Male_52-U1,Biliary/ductular,downstream_arrest,ctrl,superposition,21822,-0.0005683407264079417,0.0005743086089012707,0.0005736750236627029,0.9988967861028936,-0.0016939855998544323,0.0005573041470385489,-0.0018433640812638272,0.0004474520941185262
7001_liver_sham_Male_52-U1,Biliary/ductular,downstream_arrest,naive,nearest,21822,-0.001047139001861401,0.0013000870018809976,0.0014895070529849605,1.1456979808504395,-0.0035953095255481563,0.001501031521825354,-0.0037820922890696696,0.0016331985595093826
7001_liver_sham_Male_52-U1,Biliary/ductular,downstream_arrest,naive,superposition,21822,-0.0005905089102383499,0.0006339108144013805,0.0006626064933104596,1.0452676910649918,-0.0018329741064650558,0.0006519562859883559,-0.0018552384929589028,0.0006029181199267342
7001_liver_sham_Male_52-U1,Biliary/ductular,emt_ecm,ctrl,nearest,21822,-0.006085315186304582,0.0023125497641242484,0.002396626110540955,1.0363565566116784,-0.01061791272398811,-0.0015527176486210556,-0.010811916489447867,-0.000883825999255892
7001_liver_sham_Male_52-U1,Biliary/ductular,emt_ecm,ctrl,superposition,21822,-0.005774171605947258,0.0018630608898448995,0.0019124041827700106,1.026485067232139,-0.009425770950043261,-0.002122572261851255,-0.009538971255354163,-0.0020270058098110556
7001_liver_sham_Male_52-U1,Biliary/ductular,emt_ecm,naive,nearest,21822,0.003549188764336732,0.0013545080926868312,0.0016060183910095696,1.185683865368303,0.0008943529026705426,0.006204024626002921,0.0005598151705835572,0.006557747645779127
7001_liver_sham_Male_52-U1,Biliary/ductular,emt_ecm,naive,superposition,21822,0.0016373833004210002,0.00088600301632873,0.0011770292216802538,1.3284708968118744,-9.918261158331065e-05,0.003373949212425311,-0.0004383996905750185,0.004343609418821283
7001_liver_sham_Male_52-U1,Biliary/ductular,il6_jak_stat3,ctrl,nearest,21822,0.0005822042867322456,0.0010338275382038961,0.0011576121105083294,1.119734257146495,-0.001444097688147391,0.0026085062616118824,-0.001562879282465316,0.0026803801086926417
7001_liver_sham_Male_52-U1,Biliary/ductular,il6_jak_stat3,ctrl,superposition,21822,0.000949444125355474,0.0010199294433859457,0.0011793084659194827,1.1562647529856898,-0.0010496175836809795,0.0029485058343919276,-0.0012936468141690515,0.003188771303900473
7001_liver_sham_Male_52-U1,Biliary/ductular,il6_jak_stat3,naive,nearest,21822,0.00810145834241073,0.0012028764027856023,0.0016128874007792602,1.3408587923448834,0.005743820592950951,0.01045909609187051,0.004868076655655824,0.011088991560080932
7001_liver_sham_Male_52-U1,Biliary/ductular,il6_jak_stat3,naive,superposition,21822,0.006521137489538595,0.000824669378458975,0.00119982013088885,1.4549104916820161,0.004904785507759004,0.008137489471318187,0.004130963411992633,0.008857687781765086
7001_liver_sham_Male_52-U1,Biliary/ductular,interferon_response,ctrl,nearest,21822,-0.0015755664427491037,0.0008532469994523582,0.0009220404941236731,1.0806255336561028,-0.0032479305616757255,9.67976761775183e-05,-0.003402631827971184,5.7599176438987595e-05
7001_liver_sham_Male_52-U1,Biliary/ductular,interferon_response,ctrl,superposition,21822,-0.00037300811447250475,0.00019736079390181413,0.00021334463039552487,1.0809879012832844,-0.0007598352705200605,1.3819041575050949e-05,-0.0008143178797442774,1.0680105201246765e-05
7001_liver_sham_Male_52-U1,Biliary/ductular,interferon_response,naive,nearest,21822,0.001710710706085912,0.001521852048594237,0.002037892348478843,1.3390870356689943,-0.001272119309158792,0.004693540721330616,-0.002190986348892881,0.005570434590255864
7001_liver_sham_Male_52-U1,Biliary/ductular,interferon_response,naive,superposition,21822,0.0015909710911313115,0.0006371965049490864,0.0009742538885495602,1.5289692912352142,0.00034206594143110225,0.002839876240831521,-0.00019164124259773586,0.0033658544267481695
7001_liver_sham_Male_52-U1,Biliary/ductular,oxidative_stress,ctrl,nearest,21822,-0.0011686808078911093,0.0020841213831780062,0.0019408462461361921,0.9312539383750582,-0.005253558718920001,0.0029161971031377827,-0.0049667865443862305,0.0027814845660800325
7001_liver_sham_Male_52-U1,Biliary/ductular,oxidative_stress,ctrl,superposition,21822,-0.00036884598650976545,0.0004385286626343243,0.00040511753265839887,0.9238108410628886,-0.0012283621652730411,0.0004906701922535101,-0.001018698546841357,0.000484623018777563
7001_liver_sham_Male_52-U1,Biliary/ductular,oxidative_stress,naive,nearest,21822,-0.0314105851142627,0.0036368956409056556,0.004065882120129892,1.1179540249654814,-0.03853890057043779,-0.024282269658087614,-0.03807272702466045,-0.023160861285170958
7001_liver_sham_Male_52-U1,Biliary/ductular,oxidative_stress,naive,superposition,21822,-0.019357547002236804,0.002311389686764557,0.0026763727472153324,1.1579063290542202,-0.023887870788295337,-0.014827223216178272,-0.023996608533202065,-0.013456690726714687
7001_liver_sham_Male_52-U1,Biliary/ductular,secondary_senescence,ctrl,nearest,21822,0.000842579044025663,0.000935181233368925,0.0009913801778240823,1.0600941747437602,-0.0009903761733774299,0.002675534261428756,-0.001160926544624184,0.002684273583209047
7001_liver_sham_Male_52-U1,Biliary/ductular,secondary_senescence,ctrl,superposition,21822,0.00028669228996132027,0.0002629836809829085,0.0003176827282828695,1.20799407436812,-0.0002287557247651804,0.000802140304687821,-0.0003459132094822888,0.0008590880582216602
7001_liver_sham_Male_52-U1,Biliary/ductular,secondary_senescence,naive,nearest,21822,0.004832826835409527,0.0008482609066327643,0.0010586168284208454,1.2479849302770594,0.003170235458409309,0.006495418212409745,0.0028220569925912547,0.006729397021851016
7001_liver_sham_Male_52-U1,Biliary/ductular,secondary_senescence,naive,superposition,21822,0.003391493115374406,0.0005776730329795475,0.000787958269134709,1.364021209490329,0.002259253970734493,0.004523732260014319,0.0019238699441088752,0.004914504649715353
7001_liver_sham_Male_52-U1,Biliary/ductular,tnfa_nfkb_proximal,ctrl,nearest,21822,-0.0008196872540666409,0.0017287218917287942,0.002071100888105802,1.198053254265563,-0.004207982161855077,0.0025686076537217955,-0.004844858286872946,0.0030327721342255963
7001_liver_sham_Male_52-U1,Biliary/ductular,tnfa_nfkb_proximal,ctrl,superposition,21822,-0.00017272744477993027,0.00021451637334427421,0.000238217636961019,1.1104869677183427,-0.0005931795365347077,0.00024772464697484723,-0.0006589760836230031,0.00029089375808272487
7001_liver_sham_Male_52-U1,Biliary/ductular,tnfa_nfkb_proximal,naive,nearest,21822,0.007349797657077104,0.001099008170315258,0.0016298146832889483,1.4829868669870077,0.005195741643259198,0.00950385367089501,0.003991261614999685,0.01063194717132224
