section,arm,gene,role,cell_type,n,pct_pos,mean_counts,pct_pos_senders,pct_pos_nonsenders,enrich,on_panel
7450_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,DC,347,4.035,0.049,15.909,2.31,6.886,True
7450_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Hepatic stellate cells,8944,15.675,0.1866,14.781,15.734,0.939,True
7450_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Hepatocytes,31140,19.656,0.2561,25.223,18.021,1.4,True
7450_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Kupffer cells,11503,3.773,0.0399,5.692,3.611,1.576,True
7450_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,LSECs,13052,10.979,0.1272,14.717,10.66,1.381,True
7450_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Mesothelial cells,1010,13.069,0.1772,25.926,12.343,2.1,True
7450_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Proliferating,3691,14.495,0.184,14.175,14.761,0.96,True
7450_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,T/NK cells,2777,4.933,0.0583,6.011,4.857,1.237,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,B-cells,812,5.542,0.0579,4.651,5.592,0.832,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Biliary/ductular,8152,6.808,0.0772,12.136,6.525,1.86,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,DC,347,4.611,0.049,9.091,3.96,2.295,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Hepatic stellate cells,8944,8.564,0.1001,13.139,8.266,1.59,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Hepatocytes,31140,35.71,0.5243,42.825,33.619,1.274,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Kupffer cells,11503,8.163,0.094,11.719,7.863,1.49,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,LSECs,13052,9.286,0.1107,14.912,8.806,1.693,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Mesothelial cells,1010,15.644,0.2119,46.296,13.912,3.328,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Proliferating,3691,28.556,0.3812,31.805,25.845,1.231,True
7450_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,T/NK cells,2777,5.87,0.067,6.557,5.821,1.126,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,B-cells,812,0.0,0.0,0.0,0.0,,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,Biliary/ductular,8152,0.025,0.0002,0.0,0.026,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,DC,347,0.0,0.0,0.0,0.0,,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,Hepatic stellate cells,8944,0.078,0.0008,0.0,0.083,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,Hepatocytes,31140,0.055,0.0005,0.085,0.046,1.856,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,Kupffer cells,11503,0.574,0.0062,0.781,0.556,1.405,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,LSECs,13052,0.069,0.0008,0.097,0.067,1.465,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,Mesothelial cells,1010,0.0,0.0,0.0,0.0,,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,Proliferating,3691,0.081,0.0008,0.119,0.05,2.397,True
7450_liver_sbr_Male_10-U1,SBR,Il6,ligand,T/NK cells,2777,0.288,0.0043,0.546,0.27,2.025,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,B-cells,812,8.128,0.0874,20.93,7.412,2.824,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Biliary/ductular,8152,4.379,0.0462,7.282,4.225,1.724,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,DC,347,10.663,0.1066,20.455,9.241,2.213,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Hepatic stellate cells,8944,6.775,0.0739,8.577,6.658,1.288,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Hepatocytes,31140,34.708,0.4861,40.86,32.9,1.242,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Kupffer cells,11503,20.308,0.2458,25.781,19.845,1.299,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,LSECs,13052,6.903,0.0769,9.454,6.686,1.414,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Mesothelial cells,1010,12.079,0.1426,25.926,11.297,2.295,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Proliferating,3691,28.366,0.3758,32.638,24.801,1.316,True
7450_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,T/NK cells,2777,8.354,0.0907,12.022,8.096,1.485,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,B-cells,812,23.522,0.351,39.535,22.627,1.747,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,Biliary/ductular,8152,29.809,0.401,37.136,29.419,1.262,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,DC,347,34.582,0.5101,43.182,33.333,1.295,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,Hepatic stellate cells,8944,50.157,0.8557,60.766,49.464,1.228,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,Hepatocytes,31140,54.168,0.9856,64.527,51.124,1.262,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,Kupffer cells,11503,26.828,0.3653,34.487,26.181,1.317,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,LSECs,13052,66.174,1.3888,73.294,65.566,1.118,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,Mesothelial cells,1010,33.168,0.5248,64.815,31.381,2.065,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,Proliferating,3691,54.132,0.9691,61.644,47.863,1.288,True
7450_liver_sbr_Male_10-U1,SBR,Il6st,receptor,T/NK cells,2777,26.828,0.3788,36.066,26.176,1.378,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,B-cells,812,0.123,0.0012,2.326,0.0,,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,Biliary/ductular,8152,0.061,0.0007,0.0,0.065,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,DC,347,0.0,0.0,0.0,0.0,,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,Hepatic stellate cells,8944,0.056,0.0007,0.182,0.048,3.83,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,Hepatocytes,31140,0.074,0.0007,0.099,0.066,1.489,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,Kupffer cells,11503,0.009,0.0001,0.112,0.0,,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,LSECs,13052,0.015,0.0002,0.0,0.017,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,Mesothelial cells,1010,0.297,0.004,0.0,0.314,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,Proliferating,3691,0.108,0.0011,0.179,0.05,3.595,True
7450_liver_sbr_Male_10-U1,SBR,Mmp3,ligand,T/NK cells,2777,0.072,0.0007,0.0,0.077,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,B-cells,812,14.286,0.1909,25.581,13.654,1.874,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,Biliary/ductular,8152,25.871,0.3397,34.951,25.388,1.377,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,DC,347,16.138,0.196,13.636,16.502,0.826,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,Hepatic stellate cells,8944,19.454,0.2646,34.124,18.497,1.845,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,Hepatocytes,31140,71.522,1.7307,78.906,69.352,1.138,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,Kupffer cells,11503,18.969,0.2566,27.455,18.252,1.504,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,LSECs,13052,21.782,0.3027,31.774,20.93,1.518,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,Mesothelial cells,1010,35.446,0.7812,77.778,33.054,2.353,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,Proliferating,3691,65.213,1.4259,72.424,59.195,1.223,True
7450_liver_sbr_Male_10-U1,SBR,Sdc1,receptor,T/NK cells,2777,13.072,0.1613,23.497,12.336,1.905,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,B-cells,812,21.182,0.2635,30.233,20.676,1.462,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,Biliary/ductular,8152,5.52,0.0597,8.981,5.336,1.683,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,DC,347,12.392,0.1527,11.364,12.541,0.906,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,Hepatic stellate cells,8944,14.244,0.1638,17.518,14.03,1.249,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,Hepatocytes,31140,5.032,0.0547,6.815,4.508,1.512,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,Kupffer cells,11503,24.733,0.3141,32.254,24.097,1.339,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,LSECs,13052,20.916,0.2564,23.489,20.697,1.135,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,Mesothelial cells,1010,4.851,0.0515,7.407,4.707,1.574,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,Proliferating,3691,7.18,0.0805,8.457,6.113,1.383,True
7450_liver_sbr_Male_10-U1,SBR,Tgfb1,ligand,T/NK cells,2777,20.85,0.2568,28.415,20.316,1.399,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,B-cells,812,11.084,0.1305,2.326,11.573,0.201,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,Biliary/ductular,8152,9.728,0.1094,11.893,9.612,1.237,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,DC,347,20.461,0.2882,22.727,20.132,1.129,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,Hepatic stellate cells,8944,13.529,0.1566,15.511,13.399,1.158,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,Hepatocytes,31140,16.461,0.1955,22.65,14.642,1.547,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,Kupffer cells,11503,24.002,0.3277,29.353,23.55,1.246,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,LSECs,13052,6.673,0.0743,9.844,6.403,1.537,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,Mesothelial cells,1010,6.436,0.0713,12.963,6.067,2.137,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,Proliferating,3691,20.889,0.2541,26.206,16.451,1.593,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr1,receptor,T/NK cells,2777,10.875,0.1286,16.94,10.447,1.621,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,B-cells,812,21.305,0.2623,25.581,21.066,1.214,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,Biliary/ductular,8152,12.402,0.1405,13.835,12.326,1.122,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,DC,347,14.409,0.1614,20.455,13.531,1.512,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,Hepatic stellate cells,8944,19.678,0.2412,24.818,19.343,1.283,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,Hepatocytes,31140,20.527,0.2542,26.071,18.897,1.38,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,Kupffer cells,11503,24.541,0.3113,30.915,24.003,1.288,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,LSECs,13052,23.062,0.2862,27.973,22.643,1.235,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,Mesothelial cells,1010,15.644,0.1871,29.63,14.854,1.995,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,Proliferating,3691,23.408,0.3026,28.767,18.936,1.519,True
7450_liver_sbr_Male_10-U1,SBR,Tgfbr2,receptor,T/NK cells,2777,23.695,0.2928,30.601,23.207,1.319,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,B-cells,812,2.463,0.0394,4.651,2.341,1.987,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,Biliary/ductular,8152,7.274,0.1167,9.709,7.145,1.359,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,DC,347,7.205,0.1182,4.545,7.591,0.599,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,Hepatic stellate cells,8944,11.292,0.2683,14.234,11.101,1.282,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,Hepatocytes,31140,1.403,0.0174,1.993,1.23,1.621,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,Kupffer cells,11503,2.843,0.0433,4.018,2.743,1.465,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,LSECs,13052,1.272,0.0169,1.559,1.247,1.25,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,Mesothelial cells,1010,3.366,0.0752,0.0,3.556,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,Proliferating,3691,1.544,0.0184,1.549,1.541,1.005,True
7450_liver_sbr_Male_10-U1,SBR,Thbs1,ligand,T/NK cells,2777,5.293,0.09,8.197,5.089,1.611,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,B-cells,812,0.862,0.0123,0.0,0.91,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,Biliary/ductular,8152,1.926,0.0207,2.913,1.873,1.555,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,DC,347,3.17,0.0375,4.545,2.97,1.53,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,Hepatic stellate cells,8944,4.629,0.0597,7.117,4.466,1.593,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,Hepatocytes,31140,0.694,0.0074,0.976,0.611,1.597,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,Kupffer cells,11503,1.426,0.0164,2.902,1.301,2.23,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,LSECs,13052,0.858,0.0094,1.559,0.798,1.954,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,Mesothelial cells,1010,6.931,0.097,7.407,6.904,1.073,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,Proliferating,3691,0.813,0.0089,1.072,0.596,1.797,True
7450_liver_sbr_Male_10-U1,SBR,Timp1,ligand,T/NK cells,2777,2.017,0.0248,3.279,1.928,1.701,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,B-cells,812,0.862,0.0099,2.326,0.78,2.981,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,Biliary/ductular,8152,0.675,0.0072,0.971,0.659,1.473,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,DC,347,4.035,0.049,2.273,4.29,0.53,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,Hepatic stellate cells,8944,0.112,0.0012,0.182,0.107,1.702,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,Hepatocytes,31140,0.132,0.0013,0.127,0.133,0.957,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,Kupffer cells,11503,1.695,0.0186,2.455,1.631,1.505,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,LSECs,13052,0.207,0.0021,0.585,0.175,3.349,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,Mesothelial cells,1010,0.198,0.002,0.0,0.209,0.0,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,Proliferating,3691,0.271,0.0027,0.357,0.199,1.797,True
7450_liver_sbr_Male_10-U1,SBR,Tnf,ligand,T/NK cells,2777,2.917,0.0342,3.279,2.891,1.134,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,B-cells,812,22.906,0.2906,37.209,22.107,1.683,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,Biliary/ductular,8152,24.276,0.3032,36.408,23.63,1.541,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,DC,347,26.801,0.3141,31.818,26.073,1.22,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,Hepatic stellate cells,8944,37.578,0.5218,46.715,36.982,1.263,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,Hepatocytes,31140,46.885,0.7435,57.331,43.815,1.308,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,Kupffer cells,11503,39.059,0.5753,49.107,38.211,1.285,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,LSECs,13052,38.485,0.5506,47.953,37.677,1.273,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,Mesothelial cells,1010,21.584,0.3079,51.852,19.874,2.609,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,Proliferating,3691,52.181,0.8765,59.917,45.726,1.31,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1a,receptor,T/NK cells,2777,27.404,0.3601,34.426,26.908,1.279,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,B-cells,812,16.133,0.2007,25.581,15.605,1.639,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,Biliary/ductular,8152,7.716,0.0883,11.165,7.532,1.482,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,DC,347,49.28,0.8847,47.727,49.505,0.964,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,Hepatic stellate cells,8944,29.003,0.38,37.226,28.466,1.308,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,Hepatocytes,31140,30.347,0.4125,38.103,28.067,1.358,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,Kupffer cells,11503,38.26,0.5599,46.987,37.522,1.252,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,LSECs,13052,9.562,0.111,12.573,9.305,1.351,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,Mesothelial cells,1010,15.248,0.1802,33.333,14.226,2.343,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,Proliferating,3691,27.879,0.3677,32.46,24.056,1.349,True
7450_liver_sbr_Male_10-U1,SBR,Tnfrsf1b,receptor,T/NK cells,2777,26.071,0.3619,34.973,25.443,1.375,True
