section,arm,week,call,celltype,module,n,lam,n_perm,beta_obs,sender_set,N1_null_mean,N1_null_sd,N1_null_lo,N1_null_hi,N1_sf,N1_p,N3_null_mean,N3_null_sd,N3_null_lo,N3_null_hi,N3_sf,N3_p,N4_null_mean,N4_null_sd,N4_null_lo,N4_null_hi,N4_sf,N4_p
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Biliary/ductular,il6_jak_stat3,31148,6.999999999999999,1000,0.00263792890555556,A_sender_for_il6_jak_stat3,0.0009416185055431161,0.0007205717544004279,-0.00038878276229871564,0.002323726738327604,0.6430462915205796,0.008,2.581875203364657e-05,0.0015135855885573689,-0.003050187034257679,0.002989109955857199,0.990212491330122,0.08,5.7526090139952215e-05,0.0013632912223235064,-0.002628545791401851,0.0027647631202441904,0.9781927063997818,0.059
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,DC,il6_jak_stat3,2627,49.99999999999999,1000,0.0016145108812052587,A_sender_for_il6_jak_stat3,0.004224195235519115,0.003940746155008004,-0.003486955840012901,0.01197763522114056,-1.6163931656909516,0.825,9.54645387129124e-05,0.002366311664987222,-0.004720652133918804,0.00483330679427636,0.9408709226898201,0.49,0.000694426496589714,0.001985904670260031,-0.0029508932495416204,0.004481684439740174,0.5698842883788351,0.439
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Endothelial,il6_jak_stat3,12292,7.361938632551805,1000,0.009233233708076292,A_sender_for_il6_jak_stat3,0.0020167980161900534,0.0015089468523375857,-0.001047017481338731,0.00485597957759386,0.7815718652907092,0.0,8.449183519350622e-05,0.003818568450901752,-0.006881775125923399,0.007398083299255727,0.9908491609911704,0.011,0.0031771423918157665,0.0029401385477185646,-0.002630519938386405,0.008785197372126385,0.6559014433874097,0.016
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Hepatocytes,il6_jak_stat3,28532,6.999999999999999,1000,0.012393299327899692,A_sender_for_il6_jak_stat3,0.000874975295120844,0.0005049087511417727,-0.00012056448947435762,0.0019328418149373763,0.9293993252344751,0.0,3.0455912577925125e-05,0.001891096122949186,-0.0032453808513243343,0.003871732321770814,0.9975425500690229,0.0,0.0001710414874056157,0.0014016348529213114,-0.0027050035618702856,0.0028321311473726396,0.986198873852698,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Macrophages,il6_jak_stat3,12536,6.999999999999999,1000,0.010691052201892157,A_sender_for_il6_jak_stat3,0.0019841381104626224,0.0014543190140664651,-0.0008079388210789471,0.0048568447186345745,0.8144113345446522,0.0,0.00018447565099428593,0.003511485956082476,-0.006380426565131352,0.007404038744331801,0.9827448554631848,0.002,0.0007537146942784657,0.00290878493293146,-0.00483307223826367,0.0072365200881930524,0.9295004195990111,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Mesenchymal,il6_jak_stat3,14354,6.999999999999999,1000,0.011723711519423993,A_sender_for_il6_jak_stat3,0.0019886919250554115,0.0011652614547021103,-0.0004018578820185487,0.004365191359993461,0.8303701074731733,0.0,-3.61553626784893e-05,0.0024452625992373014,-0.004810925122755087,0.0049008010927972055,1.0030839519224426,0.0,-4.529190805080365e-05,0.002283746766714326,-0.004477810501090305,0.004191271569492827,1.0038632738425681,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,T/NK cells,il6_jak_stat3,5984,14.178039470333344,1000,0.02301605942083585,A_sender_for_il6_jak_stat3,0.008254168936975531,0.0030983290390287186,0.002015066046984422,0.013743564136408848,0.6413734955209908,0.0,-0.00033423523765561535,0.008543805480647104,-0.01394582247363054,0.014866121537236092,1.0145218271965808,0.0,-0.0006014915432925739,0.007140483715149447,-0.010729633928362663,0.01263961490919059,1.0261335588466571,0.004
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Biliary/ductular,interferon_response,31148,27.304873519796445,1000,0.0006187214571672101,A_sender_for_interferon_response,0.0015985716519414472,0.0007140239170747996,0.0002060590677442911,0.002968508130749455,-1.58366932878074,0.912,-5.009294942880986e-05,0.0008373036465331563,-0.0017231702207885246,0.0014636875185948383,1.0809620368722272,0.475,-0.0004175091174923835,0.0007335487406775724,-0.0018460598054505736,0.0009320036452521482,1.6747933381911972,0.459
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,DC,interferon_response,2627,49.99999999999999,1000,0.00766508237155099,A_sender_for_interferon_response,0.005258911648087082,0.004076871665075774,-0.0024591547710908416,0.013368409290381817,0.31391322451986015,0.263,-4.561210246680865e-05,0.003391679118572488,-0.007441858468091675,0.006142758156032235,1.0059506343514453,0.028,0.0012919076297697057,0.0018429785782895043,-0.0027032530709198734,0.0045653906936099714,0.8314554799091749,0.002
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Endothelial,interferon_response,12291,33.40540803599722,1000,0.005752342567537708,A_sender_for_interferon_response,0.0024691156646224448,0.001332969047206925,-0.00024084221036979128,0.005195272801921338,0.5707634523443638,0.007,-8.32999430508852e-05,0.002075939888139463,-0.00336313552968427,0.0042358533947622,1.0144810469948318,0.002,0.0032348601336477214,0.0012547139773200445,0.0002805783707034533,0.005103908762833855,0.43764473418132954,0.001
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Hepatocytes,interferon_response,28533,6.999999999999999,1000,0.012281285622582374,A_sender_for_interferon_response,0.0013238467518522212,0.000470216997985882,0.00041859384787799333,0.002238429253422182,0.8922061751077607,0.0,-1.6206735821945875e-05,0.0020423330637353255,-0.003439339665381501,0.004097343215552447,1.0013196286056687,0.0,0.00012814041530059014,0.0014309784820642055,-0.0032705732481059678,0.0026993149296246723,0.9895662050994914,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Macrophages,interferon_response,12536,6.999999999999999,1000,0.008191410804505925,A_sender_for_interferon_response,0.0019900419579424802,0.0014888719962992854,-0.0010613504636171446,0.004911239205800682,0.7570574830836466,0.0,-8.530659023975697e-05,0.003336108919303662,-0.006387978798845525,0.00615191675087086,1.0104141511487656,0.01,0.0004726323096383863,0.002692899065406022,-0.004238676542179413,0.005895389492754304,0.9423014763978872,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Mesenchymal,interferon_response,14355,6.999999999999999,1000,0.010134163119069868,A_sender_for_interferon_response,0.00216531982284749,0.0010209621980025241,0.0001088270538920999,0.0041404411889366345,0.7863346191090096,0.0,-1.6006062071048255e-05,0.0022993396459665668,-0.004312668473859106,0.00430759858075431,1.0015794162658513,0.0,-0.000733552812582134,0.002085788902319392,-0.004750741413013179,0.003420132713449004,1.072384152885972,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,T/NK cells,interferon_response,5984,18.24260882600192,1000,0.023470097499541803,A_sender_for_interferon_response,0.010885466290931987,0.003862415544915015,0.002648135185036268,0.017590261829949314,0.5361985057307709,0.0,-0.0003518986535516021,0.011127295001449815,-0.017692027712452724,0.018945448141623727,1.0149934892072123,0.004,-0.00365263782650305,0.00927581677035332,-0.01721872756723702,0.011865040697438694,1.155629427043256,0.001
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Biliary/ductular,oxidative_stress,31147,6.999999999999999,1000,-0.020588662577020723,A_sender_for_oxidative_stress,-0.0038429511200800573,0.0012647707524954396,-0.006415998569054864,-0.0013924820875669476,0.8133462479311684,0.0,5.708076708898957e-05,0.0031035104936311566,-0.005920902264636508,0.006068306815874041,1.0027724368630286,0.0,-0.0011160358031558806,0.002631260612778615,-0.006188451539734991,0.0042637362349578194,0.9457936716879559,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,DC,oxidative_stress,2627,6.999999999999999,1000,-0.0133824425311123,A_sender_for_oxidative_stress,-0.004011529917196219,0.0046292752417697305,-0.0129765822232197,0.0053454237966735485,0.7002393316563866,0.019,0.00024878896697735117,0.009697037170986838,-0.01821889999895398,0.02037660978334296,1.0185906994480978,0.164,-0.00512192890635912,0.009446970862686076,-0.025093780857214712,0.012816554143457537,0.6172650176190666,0.205
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Endothelial,oxidative_stress,12289,7.742591489922676,1000,-0.03462812741086324,A_sender_for_oxidative_stress,-0.0053825133812038725,0.0022975813872936034,-0.009927755958442593,-0.0010389485802549932,0.8445623894893226,0.0,-0.0001388176914158086,0.005281483772197329,-0.010428797923810297,0.00930887169906765,0.9959911868820184,0.0,-0.0044875386087346635,0.003990308268875584,-0.01256860779213459,0.00323926263404402,0.8704077019386596,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Hepatocytes,oxidative_stress,28531,6.999999999999999,1000,-0.02549196766276874,A_sender_for_oxidative_stress,-0.0015134581389031352,0.0010924229257312317,-0.0036167403029425975,0.0005895899289588862,0.9406299992639032,0.0,0.00011369413313540251,0.004854156342992225,-0.009562252474490418,0.010635146792047948,1.0044599983272948,0.0,-0.0072448525350820945,0.004227040183542341,-0.014725796987981305,0.0001578773591246157,0.7157986142567069,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Macrophages,oxidative_stress,12534,6.999999999999999,1000,-0.03820592337934704,A_sender_for_oxidative_stress,-0.0057663282258588215,0.002115676622539468,-0.009734725440791733,-0.0015678036404549814,0.8490724025014424,0.0,0.0002522789524689633,0.004853008374909266,-0.008898102435668168,0.009821454351349563,1.0066031371618502,0.0,-0.002108276962907396,0.004206722581419262,-0.010017790599454386,0.0058931531092879675,0.9448180602265703,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Mesenchymal,oxidative_stress,14353,17.345738419684505,1000,-0.02280324658518244,A_sender_for_oxidative_stress,-0.00837123921465098,0.001918436068083229,-0.011906041299846352,-0.004475203320342552,0.6328926592369257,0.0,-1.848216632168391e-05,0.002389663101718365,-0.004524790947768819,0.0047249749168487044,0.9991894940813519,0.0,-0.0014342855931644995,0.0024281159444039147,-0.006403867803130196,0.002753128157333722,0.9371016934888342,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,T/NK cells,oxidative_stress,5984,49.99999999999999,1000,-0.024394188730087554,A_sender_for_oxidative_stress,-0.006430572725301576,0.004374533497897374,-0.015062259619899848,0.001945988644674797,0.7363891541361173,0.0,-9.335502184294716e-05,0.00363216927630703,-0.007389190164982701,0.0066455117722558615,0.996173063065311,0.0,-0.0032127304136492577,0.0037336543389813954,-0.010681468365908135,0.004252325971935169,0.8682993540307119,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Biliary/ductular,secondary_senescence,31148,49.99999999999999,1000,-0.00011861398430806492,A_sender_for_secondary_senescence,-9.464527785423746e-05,0.0007287736505474448,-0.0015731906030357265,0.001367362733795538,0.2020731922433007,0.879,-3.4253890041402476e-05,0.0012015978678626992,-0.0023195443752633185,0.002630922712992537,0.7112154166203701,0.92,0.00016755637662286575,0.0006569985752372962,-0.0012954249719421996,0.001223534745037167,2.4126190735460615,0.849
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,DC,secondary_senescence,2627,6.999999999999999,1000,-0.0030474919468456334,A_sender_for_secondary_senescence,-0.0006929227850292886,0.0020259380547273938,-0.0047086381098149725,0.0033519425557382194,0.772625228510772,0.151,-0.00011699185565079476,0.004241058649824932,-0.007981674295967337,0.008243026707738365,0.9616104463305015,0.485,-0.0005384425480426515,0.003882223429149359,-0.008041278140010216,0.007276844247861217,0.8233161703347643,0.433
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Endothelial,secondary_senescence,12292,49.99999999999999,1000,0.005500795915711874,A_sender_for_secondary_senescence,0.002823048715100802,0.0012619517326428503,0.00042578826503133897,0.005356304742300243,0.4867926826666386,0.018,6.776847849503631e-05,0.0020758099294660793,-0.0032685028715080805,0.004566153571035562,0.9876802412717276,0.009,0.0032041567654466124,0.001277685533968414,0.00023498568197832464,0.005010907607876683,0.4175103358598329,0.001
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Hepatocytes,secondary_senescence,28532,49.99999999999999,1000,0.003417448010429048,A_sender_for_secondary_senescence,0.0006510278992804044,0.0006245250574636754,-0.0005410168931402428,0.001844897684462676,0.8094988139413801,0.0,-4.903237403852444e-05,0.001702393277799272,-0.0028226921347711087,0.0036045494960085162,1.014347657634847,0.043,0.002643977827729903,0.0014325302340199172,-0.0001593838431695353,0.0045998389673111515,0.2263297584451149,0.415
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Macrophages,secondary_senescence,12536,49.99999999999999,1000,0.0014260697973631658,A_sender_for_secondary_senescence,0.0021112740266805837,0.0011706898384796862,-0.00017416132092376875,0.004392769209108388,-0.4804843567856044,0.718,-3.281070679596129e-05,0.001160322195415085,-0.002260915082584642,0.0022127212728616417,1.0230077846516552,0.229,0.00032433615183619,0.0008829701551181824,-0.0016037440455576545,0.0015214797263217517,0.772566425264812,0.083
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Mesenchymal,secondary_senescence,14354,6.999999999999999,1000,0.007357626029692692,A_sender_for_secondary_senescence,0.0009990947255227947,0.0008794068926913308,-0.000748119484898003,0.002685947540593419,0.8642096348073668,0.0,5.134573700416985e-05,0.0022693143069480396,-0.004205880876039504,0.004840426317725042,0.9930214260962765,0.002,0.0006856840408351428,0.0017045124397542656,-0.002384336917173809,0.004310086350226074,0.9068063478535097,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,T/NK cells,secondary_senescence,5984,6.999999999999999,1000,0.0007264260304296754,A_sender_for_secondary_senescence,-5.315932734701754e-05,0.0013072876532186986,-0.002529656022164815,0.0025018174570295144,1.0731792710065389,0.58,-9.019810408755588e-05,0.0030288735162195195,-0.005867784807723377,0.005794128581699239,1.1241669492958621,0.815,-0.0005737295806522,0.0024487558774747478,-0.0054875530214156575,0.0038545793549679837,1.7897976622793148,0.761
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Biliary/ductular,tnfa_nfkb_proximal,31151,49.99999999999999,1000,0.0023987644052959004,A_sender_for_tnfa_nfkb_proximal,0.0024355660394388776,0.0009554916355921766,0.0005253902031277719,0.004273807737494144,-0.015341912720452234,0.513,7.97175586305252e-06,0.0007618811721671923,-0.0015250540340028306,0.0014840958975365197,0.9966767241312016,0.002,-0.00042650393776117444,0.0005974625991163142,-0.0013927045614373053,0.0009639785895287511,1.1778015118198166,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,DC,tnfa_nfkb_proximal,2627,49.99999999999999,1000,-0.0018960004824195395,A_sender_for_tnfa_nfkb_proximal,0.005311234555811021,0.0037000752921781095,-0.0019193882737772608,0.012595356808711449,3.8012833356630824,0.842,-3.774257649138797e-05,0.002639920976922199,-0.005403005302073501,0.005169957843172278,0.9800935828649033,0.463,-0.0027842303629052882,0.00165385763903138,-0.00593357195709281,0.0004059231932654299,-0.4684755561624402,0.745
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Endothelial,tnfa_nfkb_proximal,12304,6.999999999999999,1000,0.01268563881168375,A_sender_for_tnfa_nfkb_proximal,0.0014547328289576894,0.0009025093320910119,-0.00032909891557894485,0.0032338898453403426,0.8853244325687526,0.0,2.022689972937329e-06,0.0022459903356711938,-0.003966596042399186,0.004472050295523693,0.9998405527697135,0.0,0.0019529429537357603,0.001829902194208495,-0.00163900145517063,0.005342943252069397,0.8460508782626653,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Hepatocytes,tnfa_nfkb_proximal,28574,7.742591489922676,1000,0.006403352466412077,A_sender_for_tnfa_nfkb_proximal,0.0002976701053102856,0.00039006273864144325,-0.00046586862084740764,0.0010560445939608286,0.9535133967914973,0.0,-2.2138594685088136e-06,0.0011248599826880034,-0.0020761461348913672,0.002342634586382468,1.0003457344383464,0.0,-0.0004217450384483785,0.0009565158455905815,-0.0021412430782303117,0.0013042402572772053,1.0658631616267549,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Macrophages,tnfa_nfkb_proximal,12544,6.999999999999999,1000,0.004235318061648237,A_sender_for_tnfa_nfkb_proximal,0.0011718598411310092,0.0009638520498395317,-0.0006522811952241735,0.0030310304961717652,0.7233124350819209,0.001,5.459008491809497e-07,0.001998956391515753,-0.003815552117423567,0.003973582028751384,0.9998711074726301,0.031,0.00048182685696845527,0.0017632196485548148,-0.0026592829071456375,0.00403607685108036,0.8862359685966665,0.022
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Mesenchymal,tnfa_nfkb_proximal,14353,6.999999999999999,1000,0.0070008968996064305,A_sender_for_tnfa_nfkb_proximal,0.0014495458947377693,0.0008556891572712935,-0.0002877620583663399,0.003030476113298967,0.7929485442330598,0.0,-2.712656113568899e-05,0.0020240986487415663,-0.0039727265887474755,0.0039802685752898664,1.0038747265564236,0.001,-0.001326350117364542,0.0020010444962586015,-0.0051677595902420385,0.0025654363585346117,1.1894543136950217,0.004
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,T/NK cells,tnfa_nfkb_proximal,5988,27.304873519796445,1000,0.014120735468052599,A_sender_for_tnfa_nfkb_proximal,0.008015405126967114,0.002691584523909485,0.002403820606394051,0.012581464528851047,0.4323663137021769,0.002,0.00011137039529004306,0.005992017574504288,-0.010278137269775127,0.009518245027164836,0.9921129890477721,0.0,-0.001363852684061551,0.005814129988574577,-0.009526714868078759,0.008665347059002024,1.0965851026065316,0.001
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Biliary/ductular,downstream_arrest,27611,33.40540803599722,1000,0.0023969245596034043,A_sender_for_downstream_arrest,0.0020015602780426005,0.0005594911705482528,0.000898407322278149,0.0031616225286399684,0.16494648526869818,0.226,1.050951020222586e-05,0.001475519280979836,-0.0026665068962157435,0.0024734471736356256,0.9956154188665978,0.083,-5.624889745970164e-05,0.0008197524092863553,-0.001519424010920601,0.0015182967911861263,1.0234671121518353,0.003
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,DC,downstream_arrest,5501,6.999999999999999,1000,0.0027547397912707273,A_sender_for_downstream_arrest,1.1469312632614615e-05,0.0017095139750518563,-0.0034300595460291902,0.003307887516517997,0.9958365168757648,0.112,-8.66178779159863e-06,0.003919757277205739,-0.007118751445927085,0.008013346204746663,1.0031443215867597,0.468,-0.0005775558716150597,0.003757607098852383,-0.007907159077528056,0.006954851689150028,1.209658957062017,0.471
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Endothelial,downstream_arrest,22315,6.999999999999999,1000,-0.0013512516760299442,A_sender_for_downstream_arrest,-3.2514589887186644e-05,0.0005520221579075322,-0.0010993180040894158,0.0010345199999250605,0.9759374286345263,0.018,0.0001498816589126475,0.0018188215798046817,-0.003113382676434184,0.003880276964558115,1.1109206090704054,0.453,-0.0008828156028630762,0.0012107793129943986,-0.0030586974022431303,0.0015268407245612133,0.34666826430377523,0.393
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Hepatocytes,downstream_arrest,52684,49.99999999999999,1000,-0.002468402335064684,A_sender_for_downstream_arrest,-0.00011671822729468129,0.0004427265254808178,-0.0010394589930666485,0.0007162221270345864,0.9527150717544501,0.0,-7.651349285305953e-05,0.0023344454935731772,-0.004425312812354156,0.003725123231924028,0.9690028275511843,0.343,-0.0013609717313739194,0.001025213171124314,-0.0036449079548136385,0.000298336123368717,0.4486426657272404,0.142
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Macrophages,downstream_arrest,18038,6.999999999999999,1000,0.0013081558412290882,A_sender_for_downstream_arrest,0.00020071224057837523,0.0006664158197293902,-0.0010854288241629623,0.0015439930234470182,0.8465685553261036,0.06,2.0864440655120346e-05,0.0017178356907211192,-0.0031264157497757753,0.0033780482071176605,0.9840504930700635,0.451,-0.00020818832323021743,0.0014267390141327132,-0.0029472822341469972,0.002577698093794206,1.1591464232844098,0.357
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Mesenchymal,downstream_arrest,28950,49.99999999999999,1000,-0.0019605733883964207,A_sender_for_downstream_arrest,0.0004610567858683729,0.0005791176340091449,-0.000703702572876779,0.0016553854180258072,1.2351642578630926,0.007,-3.175516594854631e-05,0.0009022724715958447,-0.0022527105564750577,0.0014218626513061777,0.9838031230371238,0.029,-0.0007300448829895107,0.0008012482988315058,-0.0022643465784239146,0.0007304121982207537,0.6276370538791082,0.071
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Proliferating,downstream_arrest,3546,6.999999999999999,1000,0.010635640109817178,A_sender_for_downstream_arrest,0.0014291177798344097,0.008528435877565773,-0.014665475855053392,0.01793288414678082,0.8656293589216817,0.219,0.00017100404219048954,0.006038759060689083,-0.01159771883805589,0.011760420533371028,0.9839216031734052,0.081,-0.0005790417960498689,0.005040604133598187,-0.010860756674978144,0.008890416184628802,1.054443530438322,0.042
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,T/NK cells,downstream_arrest,5344,6.999999999999999,1000,0.002069655778160665,A_sender_for_downstream_arrest,0.0001647444177291769,0.0014963563999465137,-0.0025808969656257318,0.0030453117985805344,0.9204000880399601,0.167,8.778967106064364e-05,0.003537232615109171,-0.006874817751187551,0.007153053277608516,0.9575824772471759,0.541,-0.0007552768282009523,0.0031440732064132552,-0.006721933357321159,0.005450255503584587,1.3649287172150812,0.504
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,vSMCs,downstream_arrest,4981,6.999999999999999,1000,0.004807581946581256,A_sender_for_downstream_arrest,0.00012659450767931759,0.001345863216609515,-0.0025404401904182998,0.002829602498752584,0.9736677379427009,0.0,1.1007103934532968e-05,0.003345296621662379,-0.006040024116545589,0.006899308262347023,0.9977104698251975,0.14,0.00019960521368662937,0.002852902369394704,-0.005397528827709372,0.005510600180154016,0.9584811624836532,0.086
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Biliary/ductular,emt_ecm,27621,49.99999999999999,1000,0.005798528074391353,A_sender_for_emt_ecm,0.004449653151366981,0.0010655403108556251,0.0024703235563004046,0.006546366740232527,0.232623677202073,0.101,2.807672302328756e-07,0.0023041247497095486,-0.0035684357275355453,0.00587108965653975,0.999951579568706,0.027,0.0024731372239306876,0.0015772655391330377,-0.0005689216893651288,0.005561221962611896,0.5734887902236668,0.015
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,DC,emt_ecm,5492,49.99999999999999,1000,0.024204734358559337,A_sender_for_emt_ecm,0.0193493682348057,0.003946360156231485,0.012116075240647147,0.02707154532968153,0.20059572031769352,0.113,1.717699624687996e-05,0.00820187409724967,-0.01419855004254587,0.017892924654813215,0.9992903455996489,0.003,0.005867121407690953,0.005100875797306123,-0.003050008175736885,0.015485165578859395,0.7576043876054269,0.001
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Endothelial,emt_ecm,22273,45.204502969779604,1000,0.020643778563853285,A_sender_for_emt_ecm,0.01067852674779887,0.0014248632340790792,0.007989161375409958,0.013493180641565242,0.4827242156871082,0.0,2.9945488897423287e-05,0.004243966570377049,-0.0076072367587124885,0.008444977720756504,0.9985494182276371,0.0,0.00400880344484359,0.0019501793525635018,0.0008317728663525256,0.007468673649966949,0.8058105771458477,0.0
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Hepatocytes,emt_ecm,52694,49.99999999999999,1000,0.006007544300400283,A_sender_for_emt_ecm,0.002490305746950761,0.0005257806228336412,0.0015098485569233616,0.0035142695553714563,0.5854702649825101,0.0,6.534145715999913e-05,0.003023106897245863,-0.004435614504837848,0.0070604980290493455,0.989123433154601,0.048,0.004536370695512829,0.0011113048817922003,0.002670518383507629,0.006529134508822015,0.2448876831069609,0.14
