section,arm,week,call,celltype,module,bin_lo,bin_hi,n,mean_obs,sem_obs,n_decoy,mean_decoy
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,secondary_senescence,90.0,95.0,26.0,0.02686653817251611,0.004793108216162425,22.0,0.022280908840581436
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,secondary_senescence,95.0,100.0,22.0,0.018065454554744065,0.005007518874600719,74.0,0.02094581098424749
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,0.0,5.0,23.0,0.04085434816079214,0.011128871074435047,188.0,0.01953654248218493
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,5.0,10.0,261.0,0.025580843071944137,0.0032819436549494955,257.0,0.028325992304406397
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,10.0,15.0,306.0,0.022682254953656857,0.0026838026102055847,262.0,0.024318740496911573
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,15.0,20.0,288.0,0.022583993026627367,0.0028776177164133534,251.0,0.022858844689799443
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,20.0,25.0,244.0,0.023553196789672243,0.0034055355254407203,277.0,0.01809967504406866
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,25.0,30.0,273.0,0.019655604268483486,0.002999185293806889,244.0,0.021213893400331994
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,30.0,35.0,272.0,0.023890294101875043,0.0030884829835418296,269.0,0.02337966547016806
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,35.0,40.0,257.0,0.015613385236843925,0.0030324056425899974,253.0,0.013981225279393595
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,40.0,45.0,213.0,0.022492582064095042,0.0033971136723745655,205.0,0.019695805067412284
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,45.0,50.0,193.0,0.018293678768238064,0.003663307750830534,153.0,0.017654705725136985
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,50.0,55.0,165.0,0.019364363671135806,0.0038266198537806498,141.0,0.016350000002313073
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,55.0,60.0,129.0,0.012093410921750532,0.0038607463340897354,117.0,0.01568794861693596
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,60.0,65.0,95.0,0.011958105044782555,0.003991938824630729,81.0,0.01804839506246621
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,65.0,70.0,86.0,0.012677441850872467,0.005151662079511022,87.0,0.0177486205845536
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,70.0,75.0,84.0,0.013578571479662233,0.004027144634785183,72.0,0.014850555547228497
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,75.0,80.0,69.0,0.023697101624102157,0.005802764003623689,57.0,0.03139210501410018
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,80.0,85.0,49.0,0.01902306123342061,0.006463785555051803,56.0,0.026164107437840096
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,85.0,90.0,37.0,0.008196756872977759,0.007291737112079261,26.0,0.005155384571900448
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,90.0,95.0,26.0,0.026124230415846866,0.00905477586419557,22.0,0.023540454530368814
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,95.0,100.0,22.0,0.023351818492466755,0.00973048787859969,74.0,0.016929459723492933
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,0.0,5.0,7.0,0.013017142956544245,0.004541455195351157,1006.0,0.0074475447499266385
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,5.0,10.0,389.0,0.010803701746991115,0.0012735751650143664,346.0,0.011962052027986256
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,10.0,15.0,1033.0,0.010361878032155434,0.0007038797508249704,982.0,0.009929562103982747
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,15.0,20.0,1209.0,0.010365632748409863,0.0006418646293995309,1062.0,0.008754406795978421
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,20.0,25.0,1433.0,0.009833007659778736,0.0005794671160622747,1262.0,0.00963923931611656
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,25.0,30.0,1572.0,0.00902274170838269,0.0005394977140956141,1469.0,0.010224778773466071
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,30.0,35.0,1677.0,0.009340858698228195,0.0005157478757046016,1504.0,0.009407067803645659
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,35.0,40.0,1697.0,0.008596894503817799,0.0005297245178327097,1506.0,0.009860836662685968
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,40.0,45.0,1583.0,0.009084807329310012,0.000534047253722619,1453.0,0.009239105297572438
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,45.0,50.0,1496.0,0.009400153743763196,0.0005523731509070425,1376.0,0.009622688938904058
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,50.0,55.0,1360.0,0.009681977940847313,0.0005833320132683399,1277.0,0.010420070490590625
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,55.0,60.0,1136.0,0.008922526422927957,0.0006303658333277659,1106.0,0.009045280253127666
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,60.0,65.0,987.0,0.010291519751736604,0.0006936041596196603,954.0,0.010744706488708526
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,65.0,70.0,875.0,0.01003282289010323,0.0006915665084963461,809.0,0.009393325059534234
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,70.0,75.0,652.0,0.01014750001347679,0.0008416555597952268,649.0,0.00996611710843844
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,75.0,80.0,557.0,0.009718850968624588,0.0008853420957657369,505.0,0.007192514800062601
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,80.0,85.0,432.0,0.008917337931372324,0.0010135797274005796,409.0,0.01009792173845599
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,85.0,90.0,311.0,0.01004678458765215,0.001229051285568737,287.0,0.007227317173620491
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,90.0,95.0,214.0,0.010212897238735448,0.001375397071661374,232.0,0.010343318988016735
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,95.0,100.0,168.0,0.007719523748770977,0.001517711090089396,594.0,0.009828350162156113
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,0.0,5.0,7.0,0.032475715303527455,0.02198150006369342,1006.0,0.029273101420891165
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,5.0,10.0,389.0,0.046378971722873606,0.002506680997803939,346.0,0.041979710902040286
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,10.0,15.0,1033.0,0.03598999997078791,0.0013410445410712414,982.0,0.03370071288333216
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,15.0,20.0,1209.0,0.03322579823221069,0.0011786888760193285,1062.0,0.03251935028170875
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,20.0,25.0,1433.0,0.03306117236894258,0.001071850503095251,1262.0,0.032272812955699934
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,25.0,30.0,1572.0,0.03156228370162515,0.0009862907878405774,1469.0,0.031591797110764305
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,30.0,35.0,1677.0,0.029961073360227092,0.0009838699601946758,1504.0,0.030519241996901345
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,35.0,40.0,1697.0,0.029114372444583196,0.0009228061553581024,1506.0,0.029641633431489525
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,40.0,45.0,1583.0,0.02775509158966659,0.0009246467544303801,1453.0,0.02829200279464307
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,45.0,50.0,1496.0,0.02777682484452392,0.0009689621585202696,1376.0,0.02967775437410415
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,50.0,55.0,1360.0,0.0283029191252514,0.0010668461477240858,1277.0,0.03002295225010233
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,55.0,60.0,1136.0,0.028442852152350713,0.0011404918951694613,1106.0,0.028098092282524165
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,60.0,65.0,987.0,0.02713186420997904,0.0012475970046370323,954.0,0.026049727471765143
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,65.0,70.0,875.0,0.024537142940289674,0.0011861916995865964,809.0,0.027298813385481912
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,70.0,75.0,652.0,0.02701914120741423,0.0015565262772376132,649.0,0.029167457701202815
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,75.0,80.0,557.0,0.025744254901104702,0.001605870050978015,505.0,0.02767845544435884
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,80.0,85.0,432.0,0.028937291664583933,0.0017795304539968107,409.0,0.025661980423237786
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,85.0,90.0,311.0,0.02513360126536202,0.0020925079864469454,287.0,0.021862648182486927
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,90.0,95.0,214.0,0.023278411156608055,0.002410106843030394,232.0,0.02731314659217003
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,95.0,100.0,168.0,0.022648809428834023,0.0028472914244408744,594.0,0.024025454552359004
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,0.0,5.0,7.0,0.025258571774299656,0.011231428504661058,1006.0,0.04205324051986146
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,5.0,10.0,389.0,0.04907796915624232,0.0026164955930301583,346.0,0.04563092477598198
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,10.0,15.0,1033.0,0.04242492734322238,0.0014008364185073795,982.0,0.04509632383313947
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,15.0,20.0,1209.0,0.04052686513685517,0.0013338948659526526,1062.0,0.03932422780119914
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,20.0,25.0,1433.0,0.04077498257821857,0.0012283936058147006,1262.0,0.041431513463284594
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,25.0,30.0,1572.0,0.04231991088934814,0.0011872089657411408,1469.0,0.03954340368900679
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,30.0,35.0,1677.0,0.039138735871629866,0.0011046639305032455,1504.0,0.039220777918829185
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,35.0,40.0,1697.0,0.04030544492825887,0.001137170524205722,1506.0,0.04008856574585988
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,40.0,45.0,1583.0,0.03969951357291967,0.0011544709522282183,1453.0,0.038309105292926436
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,45.0,50.0,1496.0,0.03803751333851538,0.001110803514661749,1376.0,0.03714210032094713
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,50.0,55.0,1360.0,0.03740119119904514,0.001220164367718197,1277.0,0.038995685258672814
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,55.0,60.0,1136.0,0.03807339784757652,0.0013976646019556226,1106.0,0.03961866179351392
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,60.0,65.0,987.0,0.039202644404808334,0.0014505752473458677,954.0,0.03812973790987423
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,65.0,70.0,875.0,0.03599325708750569,0.001472603906908579,809.0,0.0381291964879997
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,70.0,75.0,652.0,0.03353834356399334,0.0017158942289692957,649.0,0.03580231127193831
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,75.0,80.0,557.0,0.036261867190384316,0.0019257059680695906,505.0,0.03728500991077958
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,80.0,85.0,432.0,0.0427818981072421,0.0022430912127453214,409.0,0.03472376528942062
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,85.0,90.0,311.0,0.03688086825446338,0.002262913701640866,287.0,0.04043989546558165
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,90.0,95.0,214.0,0.0365299065663995,0.003252639678627333,232.0,0.04008331888392071
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,95.0,100.0,168.0,0.03336059518646618,0.003296625181603491,594.0,0.03689175090171176
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,0.0,5.0,7.0,0.023280000663362443,0.011822810006031397,1006.0,0.02696576545466116
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,5.0,10.0,389.0,0.03148856038929237,0.002105717195250602,346.0,0.02990520220494498
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,10.0,15.0,1033.0,0.026928247796111363,0.0011439114277884722,982.0,0.029843523461364724
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,15.0,20.0,1209.0,0.025997311795633058,0.0010894539220300805,1062.0,0.02532752351121956
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,20.0,25.0,1433.0,0.026462714551799323,0.0009580593643688803,1262.0,0.026564809896083293
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,25.0,30.0,1572.0,0.027166679426529124,0.0009570547576096232,1469.0,0.025941082378604114
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,30.0,35.0,1677.0,0.025726654733353622,0.0008949837041776418,1504.0,0.02555410240459549
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,35.0,40.0,1697.0,0.026168031792409827,0.0008890639148296708,1506.0,0.025380059700574092
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,40.0,45.0,1583.0,0.027166929893024903,0.0009375047552937943,1453.0,0.025395829331343753
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,45.0,50.0,1496.0,0.02440992646545522,0.0008583441215516311,1376.0,0.025053909863284516
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,50.0,55.0,1360.0,0.024666389743149063,0.0009334287031885303,1277.0,0.02617749412615441
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,55.0,60.0,1136.0,0.0251382129848243,0.0010476257028178108,1106.0,0.02527089506661855
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,60.0,65.0,987.0,0.02539026342098412,0.0011428412364466742,954.0,0.025376236853726388
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,65.0,70.0,875.0,0.02508718850553019,0.0011494856112760044,809.0,0.024502546301696928
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,70.0,75.0,652.0,0.0220401994051408,0.001346456523292081,649.0,0.023801063174701455
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,75.0,80.0,557.0,0.023475098660579088,0.0014163415573624637,505.0,0.022914039555059326
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,80.0,85.0,432.0,0.026913101833189203,0.0016912100933031804,409.0,0.025789437654168385
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,85.0,90.0,311.0,0.02659916395689825,0.001881452652139727,287.0,0.02717745634845573
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,90.0,95.0,214.0,0.023108691605803894,0.002441717324448652,232.0,0.02626314643162161
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,95.0,100.0,168.0,0.023864166552119145,0.002381948856987831,594.0,0.024517693519485472
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,0.0,5.0,7.0,0.06385571443076644,0.037919355588959314,1006.0,0.07210679917783054
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,5.0,10.0,389.0,0.06894843191178372,0.0035855667932981994,346.0,0.07233901753671894
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,10.0,15.0,1033.0,0.0802971830484836,0.00215812672125123,982.0,0.07911889012675583
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,15.0,20.0,1209.0,0.08057353183695988,0.0019922725819097433,1062.0,0.08589193034500181
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,20.0,25.0,1433.0,0.08456422187259911,0.0018114609834917015,1262.0,0.08388937394941835
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,25.0,30.0,1572.0,0.08148329522176215,0.0016771316151797608,1469.0,0.08500455417703692
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,30.0,35.0,1677.0,0.0832611329119266,0.001686123226578524,1504.0,0.08329216758856807
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,35.0,40.0,1697.0,0.08449272250905107,0.0016280158289950436,1506.0,0.083927290804314
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,40.0,45.0,1583.0,0.08372036004892008,0.0016898060448252473,1453.0,0.08414008258832918
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,45.0,50.0,1496.0,0.08532794793511597,0.0017442904806451401,1376.0,0.08407901168093197
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,50.0,55.0,1360.0,0.0838601837746276,0.0018633436224176347,1277.0,0.08563960832096972
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,55.0,60.0,1136.0,0.08659224464879796,0.001980839789298023,1106.0,0.0882673237275506
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,60.0,65.0,987.0,0.08764967582974792,0.002150632356974519,954.0,0.08611872130590947
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,65.0,70.0,875.0,0.09019257134802007,0.002309257718933147,809.0,0.08821454882153981
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,70.0,75.0,652.0,0.08615808272249519,0.002602134041320394,649.0,0.08715069333889335
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,75.0,80.0,557.0,0.08459123900064888,0.0028333770900190337,505.0,0.08927009870392723
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,80.0,85.0,432.0,0.09588520825646238,0.0030798265792228337,409.0,0.0858757212006417
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,85.0,90.0,311.0,0.08737035354219791,0.0037525092626118322,287.0,0.08199111524657411
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,90.0,95.0,214.0,0.0913799065113542,0.004635524299448735,232.0,0.08772465530662509
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,oxidative_stress,95.0,100.0,168.0,0.0882321428687733,0.0051857067737130355,594.0,0.09463646436879969
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,secondary_senescence,0.0,5.0,7.0,0.04472714210195201,0.012031287078681927,1006.0,0.04350010932464299
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,secondary_senescence,5.0,10.0,389.0,0.04911007695574886,0.0016850684389087026,346.0,0.046286011537142645
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,secondary_senescence,10.0,15.0,1033.0,0.04420842205795844,0.0009748922749346513,982.0,0.04404627289476021
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,secondary_senescence,15.0,20.0,1209.0,0.044192721237151844,0.0009159445986117915,1062.0,0.04295869110854893
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,secondary_senescence,20.0,25.0,1433.0,0.042457655254471656,0.0008135554615375279,1262.0,0.04449853405568967
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,secondary_senescence,25.0,30.0,1572.0,0.04391867044291561,0.0007784549331858745,1469.0,0.04278765828200354
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,secondary_senescence,30.0,35.0,1677.0,0.04269503284072339,0.0007445666316180026,1504.0,0.04241325800932556
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,secondary_senescence,35.0,40.0,1697.0,0.042744095434270275,0.0007769941971606324,1506.0,0.042396108901360384
