true_family,true_superposition,regime,rep,n,true_d_half,fit_family,fit_mode,lam,d_half,aic,beta,rss,k_params
powerlaw,True,clean,5,11170,12.5,step,nearest,42.06429250594897,42.2,2417.8659712075473,0.45443048832203403,13852.129171270855,6
powerlaw,True,clean,5,11170,12.5,spline,nearest,,122.9,2213.1968796766096,,13588.455754223776,11
powerlaw,True,clean,5,11170,12.5,exponential,superposition,38.92103695602845,,1764.4064903227904,0.603946786005898,13065.009879945179,6
powerlaw,True,clean,6,11222,12.5,exponential,nearest,79.78624525167595,55.400000000000006,1867.2824600130862,1.7689408671963984,13237.09862164419,6
powerlaw,True,clean,6,11222,12.5,gaussian,nearest,39.24620308153529,46.400000000000006,1889.7202045685863,0.9893836140507266,13263.59191725823,6
powerlaw,True,clean,6,11222,12.5,powerlaw,nearest,62.206079834162026,82.0,1867.8725804461667,3.486591346416513,13235.435678980408,7
powerlaw,True,clean,6,11222,12.5,step,nearest,42.06429250594897,42.2,2109.9927172261587,0.4247254532651618,13526.510006971861,6
powerlaw,True,clean,6,11222,12.5,spline,nearest,,,1866.4408368969266,,13224.316378450574,11
powerlaw,True,clean,6,11222,12.5,exponential,superposition,38.92103695602845,,1505.571496560341,0.6071283759162687,12817.239246083362,6
powerlaw,True,clean,7,11162,12.5,exponential,nearest,69.62424859703069,48.400000000000006,2312.4482958382478,1.8495971075959001,13714.208305509363,6
powerlaw,True,clean,7,11162,12.5,gaussian,nearest,36.71721993621724,43.400000000000006,2336.2787358047985,1.0692121497979474,13743.518889230594,6
powerlaw,True,clean,7,11162,12.5,powerlaw,nearest,50.60342376959826,72.0,2312.5882392825006,3.553144433837284,13711.923134596182,7
powerlaw,True,clean,7,11162,12.5,step,nearest,42.06429250594897,42.2,2577.631353051907,0.48188098814377417,14043.927038011401,6
powerlaw,True,clean,7,11162,12.5,spline,nearest,,2.4000000000000004,2312.643310891372,,13702.166685423432,11
powerlaw,True,clean,7,11162,12.5,exponential,superposition,38.92103695602845,,1799.168066858519,0.6700123693430523,13097.845970015826,6
powerlaw,True,clean,8,11188,12.5,exponential,nearest,58.182107182224755,40.400000000000006,2123.9005397165606,1.606394557060585,13509.968340597477,6
powerlaw,True,clean,8,11188,12.5,gaussian,nearest,33.75375670564636,39.800000000000004,2138.6905476562793,0.9591328071579401,13527.839691027602,6
powerlaw,True,clean,8,11188,12.5,powerlaw,nearest,40.4453399104929,62.0,2124.8824560757894,3.0205055962680434,13508.7390188269,7
powerlaw,True,clean,8,11188,12.5,step,nearest,38.92103695602845,39.0,2335.396825214137,0.4561373883587475,13767.787984078286,6
powerlaw,True,clean,8,11188,12.5,spline,nearest,,237.4,2127.6843540202776,,13502.464126617995,11
powerlaw,True,clean,8,11188,12.5,exponential,superposition,42.06429250594897,,1491.7463350136945,0.6011721120138093,12767.78153312595,6
powerlaw,True,clean,9,11271,12.5,exponential,nearest,64.63735934354888,44.800000000000004,2029.0520952804354,1.5397339205341418,13477.411618756796,6
powerlaw,True,clean,9,11271,12.5,gaussian,nearest,34.71520003003813,41.0,2031.7608614852095,0.8985628403190905,13480.651042442863,6
powerlaw,True,clean,9,11271,12.5,powerlaw,nearest,399.9999999999999,48.800000000000004,2031.1726770678404,1.6360917540834226,13477.555806413238,7
powerlaw,True,clean,9,11271,12.5,step,nearest,38.92103695602845,39.0,2173.135669208152,0.4288157726937265,13650.80694550892,6
powerlaw,True,clean,9,11271,12.5,spline,nearest,,242.8,2032.7510136876615,,13469.879142784375,11
powerlaw,True,clean,9,11271,12.5,exponential,superposition,42.06429250594897,,1646.0503801789764,0.5218514912000108,13027.127385524542,6
powerlaw,True,clean,10,11128,12.5,exponential,nearest,96.59661473025764,66.8,2382.567549131542,2.152529389953952,13767.517396771882,6
powerlaw,True,clean,10,11128,12.5,gaussian,nearest,40.34114288516062,47.6,2386.758692359631,1.089473615973513,13772.703639112384,6
powerlaw,True,clean,10,11128,12.5,powerlaw,nearest,339.8062000075323,81.2,2384.7950539332105,2.5702213919357213,13767.798867686035,7
powerlaw,True,clean,10,11128,12.5,step,nearest,49.13285054333422,49.2,2600.776932729385,0.5201830810417869,14040.149469967731,6
powerlaw,True,clean,10,11128,12.5,spline,nearest,,37.1,2387.300750641208,,13761.002876358998,11
powerlaw,True,clean,10,11128,12.5,exponential,superposition,38.92103695602845,,1878.5450830979094,0.6428458695767635,13157.85382577949,6
powerlaw,True,clean,11,11122,12.5,exponential,nearest,48.03196015909224,33.4,2360.1935320002135,1.8925385565509059,13734.017919783622,6
powerlaw,True,clean,11,11122,12.5,gaussian,nearest,30.965725435145846,36.6,2381.397963815463,1.1596030577306344,13760.227219809733,6
powerlaw,True,clean,11,11122,12.5,powerlaw,nearest,39.539044852352966,45.400000000000006,2361.1686979174474,2.915548946407167,13732.752460225583,7
powerlaw,True,clean,11,11122,12.5,step,nearest,36.012661273651375,36.2,2652.7082149202274,0.5838986807336001,14100.022059687195,6
powerlaw,True,clean,11,11122,12.5,spline,nearest,,2.3000000000000003,2367.314096506871,,13730.462704899825,11
powerlaw,True,clean,11,11122,12.5,exponential,superposition,38.92103695602845,,1667.099302497364,0.6560805629031264,12904.271819895379,6
powerlaw,True,clean,12,11243,12.5,exponential,nearest,40.839573777994524,28.400000000000002,2515.756761414328,1.5458628800581202,14044.945026889853,6
powerlaw,True,clean,12,11243,12.5,gaussian,nearest,28.8286037740426,34.0,2531.9215587975855,0.9480909740025832,14065.15288773383,6
powerlaw,True,clean,12,11243,12.5,powerlaw,nearest,20.243329957476124,37.6,2516.0316076963345,2.773999691229289,14042.790101132003,7
powerlaw,True,clean,12,11243,12.5,step,nearest,33.321614053498976,33.4,2706.0183934071038,0.483679074894422,14284.645529641577,6
powerlaw,True,clean,12,11243,12.5,spline,nearest,,238.0,2520.9789300010043,,14038.977747408351,11
powerlaw,True,clean,12,11243,12.5,exponential,superposition,38.92103695602845,,2061.733231859939,0.6296858682815417,13489.07059972577,6
powerlaw,True,clean,13,11354,12.5,exponential,nearest,47.12377377162425,32.800000000000004,2671.790773815402,1.5719792098977938,14348.626109929584,6
powerlaw,True,clean,13,11354,12.5,gaussian,nearest,31.670666065831774,37.4,2680.8517663449775,0.9811673481258224,14360.081516461674,6
powerlaw,True,clean,13,11354,12.5,powerlaw,nearest,282.01893750740646,34.6,2673.898162058265,1.6772010648351192,14348.761822544733,7
powerlaw,True,clean,13,11354,12.5,step,nearest,42.06429250594897,42.2,2882.9849607653496,0.4889696928296893,14618.02064177309,6
powerlaw,True,clean,13,11354,12.5,spline,nearest,,222.20000000000002,2677.369485933789,,14343.039791753106,11
powerlaw,True,clean,13,11354,12.5,exponential,superposition,42.06429250594897,,2218.644097105403,0.5621233520491477,13787.238863171095,6
powerlaw,True,clean,14,11243,12.5,exponential,nearest,66.0251740250438,45.800000000000004,2446.103142538631,1.7880368040453043,13958.201530537355,6
powerlaw,True,clean,14,11243,12.5,gaussian,nearest,33.31478189246426,39.400000000000006,2454.233601036802,1.0050455722458178,13968.299157725387,6
powerlaw,True,clean,14,11243,12.5,powerlaw,nearest,71.531542406265,71.0,2447.9502732502992,3.001994669558886,13958.01174437458,7
powerlaw,True,clean,14,11243,12.5,step,nearest,38.92103695602845,39.0,2647.489077456936,0.4804808325230696,14210.47510572655,6
powerlaw,True,clean,14,11243,12.5,spline,nearest,,237.8,2450.158577282929,,13950.823294504697,11
powerlaw,True,clean,14,11243,12.5,exponential,superposition,42.06429250594897,,1833.1572155592594,0.6045076595902679,13217.599726473103,6
powerlaw,True,confounded,0,11272,12.5,exponential,nearest,34.18528480029371,23.8,10108.629952538486,5.3831655871060216,27601.522071425763,6
powerlaw,True,confounded,0,11272,12.5,gaussian,nearest,32.89319328163098,38.800000000000004,10264.508186480569,3.448304414836902,27985.86940684818,6
powerlaw,True,confounded,0,11272,12.5,powerlaw,nearest,12.024838256515732,11.600000000000001,10043.056936055322,8.993432543636596,27436.552342371844,7
powerlaw,True,confounded,0,11272,12.5,step,nearest,42.06429250594897,42.2,11121.955064537216,2.270219436819762,30197.78152863478,6
powerlaw,True,confounded,0,11272,12.5,spline,nearest,,20.3,10009.306655889071,,27335.118258868217,11
powerlaw,True,confounded,0,11272,12.5,exponential,superposition,49.13285054333422,,6334.4306595574935,0.4629526698226196,19747.78464162594,6
powerlaw,True,confounded,1,11270,12.5,exponential,nearest,32.97934480912148,23.0,9066.125351066614,5.390610158411263,25162.37370560632,6
powerlaw,True,confounded,1,11270,12.5,gaussian,nearest,31.887785464154963,37.6,9230.779744852613,3.6180023132891406,25532.693898657446,6
powerlaw,True,confounded,1,11270,12.5,powerlaw,nearest,71.13998864474897,18.6,9046.705834976014,6.33805646157627,25114.59606413327,7
powerlaw,True,confounded,1,11270,12.5,step,nearest,42.06429250594897,42.2,10146.827357149119,2.3542258036614943,27694.717687541346,6
powerlaw,True,confounded,1,11270,12.5,spline,nearest,,19.6,9048.945000508771,,25101.761631217043,11
powerlaw,True,confounded,1,11270,12.5,exponential,superposition,42.06429250594897,,5993.436472330236,0.5718353067611931,19157.735382599563,6
powerlaw,True,confounded,2,11171,12.5,exponential,nearest,33.108981002153115,23.0,9613.862208217486,5.49809167359286,26381.864049452583,6
powerlaw,True,confounded,2,11171,12.5,gaussian,nearest,30.89700620699069,36.4,9871.262056339569,3.6344772513294012,26996.806934753506,6
powerlaw,True,confounded,2,11171,12.5,powerlaw,nearest,9.598597655378832,9.4,9530.787058972759,10.492308089961782,26181.71042267126,7
powerlaw,True,confounded,2,11171,12.5,step,nearest,42.06429250594897,42.2,10832.432468644709,2.2812379716691344,29422.514199132056,6
powerlaw,True,confounded,2,11171,12.5,spline,nearest,,16.6,9525.173782504353,,26149.824129603803,11
powerlaw,True,confounded,2,11171,12.5,exponential,superposition,42.06429250594897,,6194.158527132585,0.5605912310272696,19424.855933794737,6
powerlaw,True,confounded,3,11124,12.5,exponential,nearest,38.128124754119625,26.6,8634.683432615764,4.757834657272289,24144.762641833768,6
powerlaw,True,confounded,3,11124,12.5,gaussian,nearest,33.21668018735829,39.2,8926.375018713157,3.2388241623326124,24786.256202679768,6
powerlaw,True,confounded,3,11124,12.5,powerlaw,nearest,6.125256799619499,8.8,8532.42065098186,10.461994293497753,23919.516384092836,7
powerlaw,True,confounded,3,11124,12.5,step,nearest,38.92103695602845,39.0,9792.420406573432,2.232219081012529,26793.065089298878,6
powerlaw,True,confounded,3,11124,12.5,spline,nearest,,17.5,8495.12713556184,,23822.32145955655,11
powerlaw,True,confounded,3,11124,12.5,exponential,superposition,49.13285054333422,,5804.613743687746,0.46453590669812606,18721.19554667014,6
powerlaw,True,confounded,4,11161,12.5,exponential,nearest,26.514150745684617,18.400000000000002,9321.844452631552,6.017550758165787,25697.329402821728,6
powerlaw,True,confounded,4,11161,12.5,gaussian,nearest,26.95212573414035,31.8,9498.135441815555,3.8321651965929795,26106.44817912519,6
powerlaw,True,confounded,4,11161,12.5,powerlaw,nearest,127.77637536784397,15.8,9316.726682957526,6.855959379743001,25680.946519483798,7
powerlaw,True,confounded,4,11161,12.5,step,nearest,36.012661273651375,36.2,10334.109771177129,2.4810913340514755,28136.951793682627,6
powerlaw,True,confounded,4,11161,12.5,spline,nearest,,15.100000000000001,9218.29870683667,,25437.224529356747,11
powerlaw,True,confounded,4,11161,12.5,exponential,superposition,38.92103695602845,,6193.468473620284,0.6396921391601212,19415.889166621888,6
powerlaw,True,confounded,5,11182,12.5,exponential,nearest,26.99289631673895,18.8,10002.163779633482,6.85321183688275,27317.87467021178,6
powerlaw,True,confounded,5,11182,12.5,gaussian,nearest,28.068909222840023,33.2,10184.0479101377,4.224776740773305,27765.85514834535,6
powerlaw,True,confounded,5,11182,12.5,powerlaw,nearest,131.24432523631896,16.2,9999.543183381289,7.395395356641754,27306.588782735595,7
powerlaw,True,confounded,5,11182,12.5,step,nearest,42.06429250594897,42.2,11215.173216053416,2.6734546679672744,30447.990318408592,6
powerlaw,True,confounded,5,11182,12.5,spline,nearest,,15.9,9966.534013381353,,27206.627271434474,11
powerlaw,True,confounded,5,11182,12.5,exponential,superposition,45.46139677689064,,5784.117243123462,0.5187822691480242,18733.69356288371,6
powerlaw,True,confounded,6,11272,12.5,exponential,nearest,32.74374314543123,22.8,9655.165481735748,5.964990121035817,26513.171211235927,6
powerlaw,True,confounded,6,11272,12.5,gaussian,nearest,33.29823858321507,39.400000000000006,9863.976175828226,3.8341415519161672,27008.89782563406,6
powerlaw,True,confounded,6,11272,12.5,powerlaw,nearest,100.80067488678917,19.200000000000003,9645.374796158056,6.9537950443194765,26485.452525485693,7
powerlaw,True,confounded,6,11272,12.5,step,nearest,42.06429250594897,42.2,11046.826720095209,2.521144392011621,29997.181317439863,6
powerlaw,True,confounded,6,11272,12.5,spline,nearest,,17.5,9625.54545559688,,26420.143480906976,11
powerlaw,True,confounded,6,11272,12.5,exponential,superposition,45.46139677689064,,5654.237023265732,0.5479203203305422,18591.373146798116,6
powerlaw,True,confounded,7,11259,12.5,exponential,nearest,30.244673708380056,21.0,8913.974395202558,5.489970185375504,24819.863068697734,6
powerlaw,True,confounded,7,11259,12.5,gaussian,nearest,30.31748158542059,35.800000000000004,9080.407995801033,3.522872795526451,25189.48221065912,6
powerlaw,True,confounded,7,11259,12.5,powerlaw,nearest,61.731459398859194,16.2,8898.67443736612,6.766918800489232,24781.755521783965,7
powerlaw,True,confounded,7,11259,12.5,step,nearest,42.06429250594897,42.2,9893.643399887535,2.291224316512089,27076.233281923625,6
powerlaw,True,confounded,7,11259,12.5,spline,nearest,,17.2,8892.933136141712,,24751.528517071147,11
powerlaw,True,confounded,7,11259,12.5,exponential,superposition,42.06429250594897,,5928.671436777662,0.5358821130781584,19039.12587402032,6
powerlaw,True,confounded,8,11252,12.5,exponential,nearest,28.15894715700027,19.6,7888.703656141255,5.039915138549097,22655.329704904714,6
powerlaw,True,confounded,8,11252,12.5,gaussian,nearest,28.006794089688047,33.0,8032.201991598411,3.2282122158307276,22946.106522526738,6
powerlaw,True,confounded,8,11252,12.5,powerlaw,nearest,57.701756979214686,15.0,7870.488403749283,6.219779784975133,22614.663863293892,7
powerlaw,True,confounded,8,11252,12.5,step,nearest,36.012661273651375,36.2,8783.559761911216,2.158624251987269,24530.659855398768,6
powerlaw,True,confounded,8,11252,12.5,spline,nearest,,17.2,7873.483313956242,,22604.60669542194,11
powerlaw,True,confounded,8,11252,12.5,exponential,superposition,38.92103695602845,,5363.171998256206,0.6162110823399792,18100.568215990363,6
powerlaw,True,confounded,9,11225,12.5,exponential,nearest,34.865579512826514,24.200000000000003,7780.225083818976,4.5592711456113495,22421.31430639774,6
powerlaw,True,confounded,9,11225,12.5,gaussian,nearest,34.924626106090805,41.2,7965.923862300586,2.937669602829082,22795.322445189657,6
powerlaw,True,confounded,9,11225,12.5,powerlaw,nearest,107.82103227094105,20.400000000000002,7775.280168051625,5.291521538189946,22407.44651317211,7
powerlaw,True,confounded,9,11225,12.5,step,nearest,49.13285054333422,49.2,8928.88081545368,1.8628576813010111,24837.19107542334,6
powerlaw,True,confounded,9,11225,12.5,spline,nearest,,15.9,7719.234083739832,,22279.96118059142,11
powerlaw,True,confounded,9,11225,12.5,exponential,superposition,42.06429250594897,,5516.07609709507,0.5525420416051897,18325.730579377305,6
powerlaw,True,confounded,10,11057,12.5,exponential,nearest,42.69261830376275,29.6,8885.121744931133,5.203605953346907,24664.671337179243,6
powerlaw,True,confounded,10,11057,12.5,gaussian,nearest,40.74647625040716,48.0,9153.026817098404,3.3511859583841224,25269.581584416002,6
powerlaw,True,confounded,10,11057,12.5,powerlaw,nearest,16.24996225259431,15.4,8831.006209730422,8.298223000256145,24539.812423638938,7
powerlaw,True,confounded,10,11057,12.5,step,nearest,42.06429250594897,42.2,10152.697497571065,2.4821484535162504,27660.68316589506,6
powerlaw,True,confounded,10,11057,12.5,spline,nearest,,20.5,8832.749230927104,,24525.929666108317,11
powerlaw,True,confounded,10,11057,12.5,exponential,superposition,45.46139677689064,,5563.2995185717255,0.5225944746828394,18264.23597327186,6
powerlaw,True,confounded,11,11220,12.5,exponential,nearest,27.625674532597916,19.200000000000003,8281.64478484284,5.639501242896307,23442.828722414764,6
powerlaw,True,confounded,11,11220,12.5,gaussian,nearest,26.440932039016175,31.200000000000003,8497.443722341932,3.771393410137696,23898.078389712457,6
powerlaw,True,confounded,11,11220,12.5,powerlaw,nearest,17.58369766734983,10.4,8208.289035773343,8.983505095572715,23285.909567304952,7
powerlaw,True,confounded,11,11220,12.5,step,nearest,30.831655419554103,31.0,9364.08550104262,2.6846215219937055,25817.146232404815,6
powerlaw,True,confounded,11,11220,12.5,spline,nearest,,16.1,8210.88181299833,,23274.69015864258,11
powerlaw,True,confounded,11,11220,12.5,exponential,superposition,45.46139677689064,,5028.066748433023,0.5118571530826926,17541.761676595364,6
