held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,family,design,call
SPLN43,,,53637,-76107.9014142231,-1.4189440388952235,,1.0000110111948028,-76107.60610568122,-1.4189385332080693,-0.29530854188487865,Endothelial,interferon_response,spline,naive,tierAmg_p95
SPLN44,,,51124,-72540.24544271265,-1.4189078601579033,,0.9999386540413464,-72541.81357172616,-1.4189385332080071,1.5681290135107702,Endothelial,interferon_response,spline,naive,tierAmg_p95
SPLN07,6.999999999999999,-0.0005602229688295968,37376,-52610.714784670505,-1.4076068810110902,0.9870838162259216,0.9775446430955629,-52610.843422627884,-1.4076103227372614,0.12863795737939654,Endothelial,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN14,25.962470509255517,-0.0018339148183600343,47533,-67313.33859037647,-1.416139073704089,0.9845176476030391,0.9943683500083064,-67312.9164423797,-1.416130192547908,-0.42214799676730763,Endothelial,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN21,6.999999999999999,-0.001441085664186598,30008,-42403.04765328588,-1.4130581062811878,0.9856615544959715,0.988304751907949,-42403.00906070994,-1.4130568202049434,-0.03859257594012888,Endothelial,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN24,6.999999999999999,-0.0006470343380993511,58698,-82745.56456571133,-1.40968286084213,0.9870785445130412,0.9816433861704879,-82745.7106069334,-1.4096853488523187,0.14604122206219472,Endothelial,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN30,6.999999999999999,-0.0013257104299449947,46561,-65964.1027552225,-1.4167243563330363,0.9844019923938173,0.995519625765718,-65964.14130336902,-1.4167251842393638,0.03854814652004279,Endothelial,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN43,6.999999999999999,-0.0011101345941368227,53637,-76057.56483674467,-1.4180055714664257,0.9836376796397206,0.9980315941092835,-76057.65670090078,-1.41800728416766,0.0918641561147524,Endothelial,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.0019599236163529016,51124,-71941.4049671557,-1.4071943699075913,0.9879181699236831,0.9767209416056878,-71941.0761671924,-1.4071879384866677,-0.32879996330302674,Endothelial,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.004804788796607555,37376,-53032.271952665265,-1.4188857007883473,0.99997691400462,0.9998943364243287,-53034.24661717085,-1.4189385332076963,1.9746645055856789,Endothelial,oxidative_stress,exponential,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.00666352207821573,47533,-67447.23442218617,-1.418955976315111,0.9999555974735131,1.000034884485012,-67446.40529897215,-1.4189385332079218,-0.8291232140181819,Endothelial,oxidative_stress,exponential,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.006359657010205768,30008,-42580.07119940612,-1.4189573180287296,0.9999595547627125,1.0000375680524949,-42579.50750449207,-1.4189385332075468,-0.5636949140534853,Endothelial,oxidative_stress,exponential,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.0049754330423139705,58698,-83286.80532785715,-1.418903630921959,0.9999752450660414,0.9999301962850772,-83288.85402225492,-1.4189385332081998,2.048694397773943,Endothelial,oxidative_stress,exponential,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.005330755764567529,46561,-66065.7343794856,-1.4189071192518545,0.9999715830429785,0.9999371730470783,-66067.19704469298,-1.4189385332078988,1.4626652073784498,Endothelial,oxidative_stress,exponential,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.00622213401165661,53637,-76107.43498981431,-1.4189353429500962,0.9999612850483411,0.999993619284846,-76107.60610568122,-1.4189385332080693,0.1711158669058932,Endothelial,oxidative_stress,exponential,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.006179885736335741,51124,-72541.61376765932,-1.4189346249835562,0.9999618090122862,0.9999921833997739,-72541.81357172615,-1.418938533208007,0.1998040668258909,Endothelial,oxidative_stress,exponential,naive,tierAmg_p95
SPLN07,6.999999999999999,-0.0005453252369198212,37376,-52610.69539181216,-1.4076063621525086,0.9870838307347182,0.9775436185331302,-52610.843422627884,-1.4076103227372614,0.1480308157260879,Endothelial,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN14,24.6860647223019,-0.0017450856655544732,47533,-67313.43521500414,-1.4161411064945224,0.9845179659137476,0.9943723562290397,-67312.9164423797,-1.416130192547908,-0.5187726244330406,Endothelial,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN21,6.999999999999999,-0.0015922574442796117,30008,-42403.07150630292,-1.4130589011697854,0.9856610961273871,0.9883063178662305,-42403.00906070994,-1.4130568202049434,-0.06244559297920205,Endothelial,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN24,6.999999999999999,-0.0008345711289889284,58698,-82745.53917202266,-1.40968242822622,0.9870782709185135,0.9816425335600032,-82745.7106069334,-1.4096853488523187,0.1714349107351154,Endothelial,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN30,6.999999999999999,-0.0015164538768965452,46561,-65964.13369357729,-1.4167250208023299,0.98440145430919,0.995520928096625,-65964.14130336902,-1.4167251842393638,0.007609791733557358,Endothelial,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN43,6.999999999999999,-0.0012955241887036846,53637,-76057.57425999959,-1.4180057471521448,0.9836372383855408,0.9980319333612103,-76057.65670090078,-1.41800728416766,0.0824409011984244,Endothelial,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.002078235929893197,51124,-71941.43200668623,-1.4071948988085092,0.9879176831500414,0.9767219923117273,-71941.0761671924,-1.4071879384866677,-0.3558394938299898,Endothelial,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.004764849241029741,37376,-53032.07923284927,-1.4188805445432702,0.9999772962117102,0.9998840240250998,-53034.24661717085,-1.4189385332076963,2.1673843215830857,Endothelial,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.006552373507729085,47533,-67446.79379515428,-1.4189467063966987,0.9999570664014152,1.0000163453431827,-67446.40529897215,-1.4189385332079218,-0.3884961821313482,Endothelial,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.006452707612745195,30008,-42580.06125274803,-1.4189569865618512,0.9999583625644644,1.0000369050580031,-42579.50750449207,-1.4189385332075468,-0.5537482559666387,Endothelial,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.005164989526440285,58698,-83286.85315252587,-1.418904445680021,0.9999733228831916,0.9999318258824978,-83288.85402225492,-1.4189385332081998,2.0008697290468263,Endothelial,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.005627977834666584,46561,-66065.97925160528,-1.418912378419821,0.9999683258654926,0.9999476913050835,-66067.19704469298,-1.4189385332078988,1.2177930876932805,Endothelial,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.006341911394226386,53637,-76107.45737358517,-1.4189357602696864,0.9999597801598679,0.9999944538665337,-76107.60610568122,-1.4189385332080693,0.14873209604411386,Endothelial,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.006322784116174601,51124,-72541.6794661491,-1.418935910064727,0.9999600224010204,0.9999947534512349,-72541.81357172615,-1.418938533208007,0.13410557704628445,Endothelial,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN07,6.999999999999999,-0.0011289415758429012,37376,-52610.71066486658,-1.4076067707851718,0.9870828860764541,0.977544434554194,-52610.843422627884,-1.4076103227372614,0.1327577613046742,Endothelial,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN14,6.999999999999999,-0.0018648851577554798,47533,-67313.28366302012,-1.4161379181415041,0.9845175331930621,0.9943660732865857,-67312.9164423797,-1.416130192547908,-0.36722064041532576,Endothelial,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN21,11.58882939190469,-0.001474571655209427,30008,-42403.00532707533,-1.4130566957836352,0.9856614622148261,0.9883019708408425,-42403.00906070994,-1.4130568202049434,0.0037336346140364185,Endothelial,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN24,9.472463873139185,-0.0007218568952843451,58698,-82745.5303165159,-1.4096822773606579,0.9870784456395159,0.9816422347122754,-82745.7106069334,-1.4096853488523187,0.18029041749832686,Endothelial,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN30,6.999999999999999,-0.0016027535732774986,46561,-65964.14285283502,-1.4167252175175582,0.9844012107677603,0.9955213127070396,-65964.14130336902,-1.4167251842393638,-0.0015494660037802532,Endothelial,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN43,6.999999999999999,-0.0015497279295303625,53637,-76057.64260425078,-1.4180070213518798,0.9836365511876889,0.9980344303564964,-76057.65670090078,-1.41800728416766,0.01409665000392124,Endothelial,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.002098247882596322,51124,-71941.40095678266,-1.4071942914635525,0.9879176332319206,0.9767207927378222,-71941.0761671924,-1.4071879384866677,-0.3247895902604796,Endothelial,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.006609680053126057,37376,-53031.99817542298,-1.4188783758407262,0.9999563121295952,0.9998796887202761,-53034.24661717085,-1.4189385332076963,2.248441747869947,Endothelial,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.007664673293704415,47533,-67445.9760936584,-1.4189295035797953,0.9999412527833008,0.9999819404670691,-67446.40529897215,-1.4189385332079218,0.4292053137469338,Endothelial,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.007683070892223796,30008,-42579.63710366138,-1.4189428520281717,0.999940970421665,1.0000086360314004,-42579.50750449207,-1.4189385332075468,-0.1295991693114047,Endothelial,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.00620998717762397,58698,-83285.57026037223,-1.4188825898731172,0.9999614360592538,0.9998881160184234,-83288.85402225492,-1.4189385332081998,3.28376188268885,Endothelial,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.007123555422420599,46561,-66065.66183703637,-1.4189055612430226,0.9999492549581437,0.9999340579136327,-66067.19704469298,-1.4189385332078988,1.5352076566050528,Endothelial,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.007996233892502229,53637,-76107.76170233378,-1.418941434128191,0.9999360602435363,1.0000058001419179,-76107.60610568122,-1.4189385332080693,-0.15559665256296284,Endothelial,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.007624289931774747,51124,-72541.18951930801,-1.4189263265649794,0.9999418702030364,0.9999755867595765,-72541.81357172615,-1.418938533208007,0.6240524181339424,Endothelial,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN07,40.868941774896264,-0.002226148310185135,37376,-52611.340504883934,-1.4076236222411156,0.9870793013178555,0.9775777404799372,-52610.843422627884,-1.4076103227372614,-0.4970822560499073,Endothelial,oxidative_stress,step,ctrl,tierAmg_p95
SPLN14,36.94920399670096,-0.0031988901250269387,47533,-67314.21539889803,-1.4161575200155267,0.9845109526472856,0.9944046088422036,-67312.9164423797,-1.416130192547908,-1.2989565183233935,Endothelial,oxidative_stress,step,ctrl,tierAmg_p95
SPLN21,11.019082036984365,-0.0025735039216060324,30008,-42403.105148390205,-1.4130600222737337,0.9856570305363289,0.9883085176334021,-42403.00906070994,-1.4130568202049434,-0.09608768026373582,Endothelial,oxidative_stress,step,ctrl,tierAmg_p95
SPLN24,8.14292620081837,-0.0026147520303745385,58698,-82745.81593044865,-1.4096871431811757,0.9870722324815314,0.9816518765262471,-82745.7106069334,-1.4096853488523187,-0.10532351525034755,Endothelial,oxidative_stress,step,ctrl,tierAmg_p95
SPLN30,16.49296129703063,-0.0026565811182677587,46561,-65964.4399912931,-1.4167315992202294,0.9843967748797432,0.9955338286751975,-65964.14130336902,-1.4167251842393638,-0.2986879240779672,Endothelial,oxidative_stress,step,ctrl,tierAmg_p95
SPLN43,10.477345453252495,-0.00264870870013301,53637,-76058.0161112787,-1.4180139849596118,0.9836319469670025,0.9980480642301717,-76057.65670090078,-1.41800728416766,-0.3594103779178113,Endothelial,oxidative_stress,step,ctrl,tierAmg_p95
SPLN44,16.49296129703063,-0.00289177144756478,51124,-71941.6154430869,-1.4071984868767489,0.9879137008574825,0.9767291280502264,-71941.0761671924,-1.4071879384866677,-0.5392758945090463,Endothelial,oxidative_stress,step,ctrl,tierAmg_p95
SPLN07,8.14292620081837,-0.006368494185389626,37376,-53031.85688691326,-1.418874595647294,0.9999594422818107,0.9998721282837628,-53034.24661717085,-1.4189385332076963,2.389730257593328,Endothelial,oxidative_stress,step,naive,tierAmg_p95
SPLN14,7.361938632551805,-0.0077772560879069514,47533,-67446.17003170404,-1.418933583651443,0.9999395142877431,0.9999901001515864,-67446.40529897215,-1.4189385332079218,0.23526726811542176,Endothelial,oxidative_stress,step,naive,tierAmg_p95
SPLN21,7.361938632551805,-0.007694298915284701,30008,-42579.60127526775,-1.4189416580667737,0.9999407977642023,1.0000062482157441,-42579.50750449207,-1.4189385332075468,-0.09377077568206005,Endothelial,oxidative_stress,step,naive,tierAmg_p95
SPLN24,8.14292620081837,-0.007310700839296534,58698,-83287.65049420102,-1.4189180294763197,0.9999465536532383,0.9999589933834018,-83288.85402225492,-1.4189385332081998,1.2035280538984807,Endothelial,oxidative_stress,step,naive,tierAmg_p95
SPLN30,7.361938632551805,-0.007597303773290812,46561,-66066.58350620372,-1.418925356117861,0.9999422809753763,0.999973645961686,-66067.19704469298,-1.4189385332078988,0.6135384892550064,Endothelial,oxidative_stress,step,naive,tierAmg_p95
SPLN43,7.361938632551805,-0.007832360469417605,53637,-76107.31192960277,-1.4189330486343898,0.999938654129477,0.9999890301465654,-76107.60610568122,-1.4189385332080693,0.2941760784451617,Endothelial,oxidative_stress,step,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.007545330172092618,51124,-72541.85978512747,-1.4189394371552984,0.9999430679925942,1.0000018067612124,-72541.81357172615,-1.418938533208007,-0.04621340132143814,Endothelial,oxidative_stress,step,naive,tierAmg_p95
SPLN07,,,37376,-52611.48342411632,-1.407627446064756,,0.9775851719414168,-52610.843422627884,-1.4076103227372614,-0.6400014884347911,Endothelial,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN14,,,47533,-67313.30001461806,-1.4161382621466783,,0.9943668743924123,-67312.9164423797,-1.416130192547908,-0.3835722383519169,Endothelial,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN21,,,30008,-42403.701708248314,-1.4130799023009968,,0.9883477408006696,-42403.00906070994,-1.4130568202049434,-0.6926475383734214,Endothelial,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN24,,,58698,-82747.66760455225,-1.409718688959628,,0.9817140937066469,-82745.7106069334,-1.4096853488523187,-1.956997618850437,Endothelial,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN30,,,46561,-65964.93844804844,-1.4167423046766272,,0.9955550633576657,-65964.14130336902,-1.4167251842393638,-0.7971446794254007,Endothelial,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN43,,,53637,-76057.67559668393,-1.4180076364577423,,0.9980358235962848,-76057.65670090078,-1.41800728416766,-0.01889578314148821,Endothelial,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN44,,,51124,-71941.55458089459,-1.4071972963949337,,0.9767265964363867,-71941.07616719238,-1.4071879384866675,-0.4784137022070354,Endothelial,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN07,,,37376,-53032.9293109363,-1.4189032884989379,,0.9999295123003257,-53034.24661717085,-1.4189385332076963,1.317306234552234,Endothelial,oxidative_stress,spline,naive,tierAmg_p95
SPLN14,,,47533,-67446.09231123116,-1.4189319485669147,,0.999986830481834,-67446.40529897214,-1.4189385332079216,0.3129877409810433,Endothelial,oxidative_stress,spline,naive,tierAmg_p95
SPLN21,,,30008,-42580.24475141104,-1.418963101553287,,1.0000491332229364,-42579.50750449207,-1.4189385332075468,-0.7372469189722324,Endothelial,oxidative_stress,spline,naive,tierAmg_p95
SPLN24,,,58698,-83291.35425408994,-1.4189811280467808,,1.0000851853265982,-83288.85402225492,-1.4189385332081998,-2.500231835016166,Endothelial,oxidative_stress,spline,naive,tierAmg_p95
SPLN30,,,46561,-66073.09114232796,-1.4190651219331192,,1.0002531628538762,-66067.19704469298,-1.4189385332078988,-5.894097634984064,Endothelial,oxidative_stress,spline,naive,tierAmg_p95
SPLN43,,,53637,-76107.57676062375,-1.4189379861033196,,0.99999890481568,-76107.60610568122,-1.4189385332080693,0.02934505746816285,Endothelial,oxidative_stress,spline,naive,tierAmg_p95
SPLN44,,,51124,-72540.50130768098,-1.4189128649495537,,0.9999486646858213,-72541.81357172615,-1.418938533208007,1.31226404516201,Endothelial,oxidative_stress,spline,naive,tierAmg_p95
SPLN07,8.14292620081837,0.0012408414076870303,37376,-52764.481800308204,-1.4117209385784515,0.993724624606081,0.9856348161103651,-52764.695904030916,-1.4117266669528818,0.21410372271202505,Endothelial,secondary_senescence,exponential,ctrl,tierAmg_p95
SPLN14,7.361938632551805,0.003098656132682292,47533,-67541.67779051335,-1.4209428773802064,0.9905498551667071,1.0039274526549204,-67540.57515538203,-1.4209196801250086,-1.1026351313194027,Endothelial,secondary_senescence,exponential,ctrl,tierAmg_p95
SPLN21,7.361938632551805,0.002134328467253817,30008,-42600.60563933644,-1.4196416168800468,0.9915523108584241,1.0013594983087002,-42600.418773666745,-1.4196353896849756,-0.18686566969699925,Endothelial,secondary_senescence,exponential,ctrl,tierAmg_p95
SPLN24,6.999999999999999,0.0015422560391244564,58698,-83058.90162671368,-1.4150209824306395,0.9927206289280845,0.9921953084225899,-83059.08563813602,-1.4150241173146618,0.1840114223450655,Endothelial,secondary_senescence,exponential,ctrl,tierAmg_p95
SPLN30,7.361938632551805,0.0015428970644660773,46561,-65772.06895183335,-1.412600007556396,0.9935618789297472,0.9873831241317904,-65772.30483454678,-1.4126050736570688,0.2358827134303283,Endothelial,secondary_senescence,exponential,ctrl,tierAmg_p95
