section,label_set,cell_type,call,n_all,n_senders_all,n_nonsenders_all,prevalence_pct_all,n_scored,n_senders_scored,n_nonsenders_scored,prevalence_pct_scored,pass_band,pass_senders,pass_nonsenders,passes_A3
SPLN21,fine,NK cells,senepy_p90,6426,643,5783,10.006,6426,643,5783,10.006,True,True,True,True
SPLN21,fine,Neutrophils,senepy_p90,19875,1988,17887,10.003,19875,1988,17887,10.003,True,True,True,True
SPLN21,fine,Plasma cells,senepy_p90,6440,644,5796,10.0,6440,644,5796,10.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,senepy_p90,19217,1922,17295,10.002,19217,1922,17295,10.002,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,senepy_p90,6315,632,5683,10.008,6315,632,5683,10.008,True,True,True,True
SPLN21,fine,cDC2,senepy_p90,2157,0,2157,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Endothelial cells,tierA_p95,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierA_p95,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierA_p95,18932,946,17986,4.997,18932,946,17986,4.997,True,True,True,True
SPLN21,fine,Follicular B cells,tierA_p95,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierA_p95,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierA_p95,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierA_p95,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,tierA_p95,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierA_p95,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierA_p95,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierA_p95,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,fine,Endothelial cells,senepy_p95,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,senepy_p95,584,0,584,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Fibroblasts,senepy_p95,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,senepy_p95,28543,1427,27116,4.999,28543,1427,27116,4.999,True,True,True,True
SPLN21,fine,Monocytes,senepy_p95,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,senepy_p95,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,senepy_p95,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,senepy_p95,6440,320,6120,4.969,6440,320,6120,4.969,True,True,True,True
SPLN21,fine,Red pulp macrophages,senepy_p95,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,senepy_p95,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,senepy_p95,2157,0,2157,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Endothelial cells,tierA_p99,31609,317,31292,1.003,31609,317,31292,1.003,True,True,True,True
SPLN21,fine,Erythroid cells,tierA_p99,584,6,578,1.027,584,6,578,1.027,True,False,False,False
SPLN21,fine,Fibroblasts,tierA_p99,18932,190,18742,1.004,18932,190,18742,1.004,True,False,True,False
SPLN21,fine,Follicular B cells,tierA_p99,28543,286,28257,1.002,28543,286,28257,1.002,True,True,True,True
SPLN21,fine,Monocytes,tierA_p99,10418,105,10313,1.008,10418,105,10313,1.008,True,False,True,False
SPLN21,fine,NK cells,tierA_p99,6426,65,6361,1.012,6426,65,6361,1.012,True,False,True,False
SPLN21,fine,Neutrophils,tierA_p99,19875,197,19678,0.991,19875,197,19678,0.991,False,False,True,False
SPLN21,fine,Plasma cells,tierA_p99,6440,65,6375,1.009,6440,65,6375,1.009,True,False,True,False
SPLN21,fine,Red pulp macrophages,tierA_p99,19217,193,19024,1.004,19217,193,19024,1.004,True,False,True,False
SPLN21,fine,Smooth muscle / capsule,tierA_p99,6315,64,6251,1.013,6315,64,6251,1.013,True,False,True,False
SPLN21,fine,cDC2,tierA_p99,2157,22,2135,1.02,2157,22,2135,1.02,True,False,False,False
SPLN21,fine,Endothelial cells,senepy_p99,31609,317,31292,1.003,31609,317,31292,1.003,True,True,True,True
SPLN21,fine,Erythroid cells,senepy_p99,584,0,584,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Fibroblasts,senepy_p99,18932,190,18742,1.004,18932,190,18742,1.004,True,False,True,False
SPLN21,fine,Follicular B cells,senepy_p99,28543,286,28257,1.002,28543,286,28257,1.002,True,True,True,True
SPLN21,fine,Monocytes,senepy_p99,10418,105,10313,1.008,10418,105,10313,1.008,True,False,True,False
SPLN21,fine,NK cells,senepy_p99,6426,65,6361,1.012,6426,65,6361,1.012,True,False,True,False
SPLN21,fine,Neutrophils,senepy_p99,19875,199,19676,1.001,19875,199,19676,1.001,True,False,True,False
SPLN21,fine,Plasma cells,senepy_p99,6440,65,6375,1.009,6440,65,6375,1.009,True,False,True,False
SPLN21,fine,Red pulp macrophages,senepy_p99,19217,193,19024,1.004,19217,193,19024,1.004,True,False,True,False
SPLN21,fine,Smooth muscle / capsule,senepy_p99,6315,64,6251,1.013,6315,64,6251,1.013,True,False,True,False
SPLN21,fine,cDC2,senepy_p99,2157,0,2157,0.0,0,0,0,,False,False,False,False
SPLN21,fine,Endothelial cells,cdkn1a_pos,31609,1605,30004,5.078,31609,1605,30004,5.078,True,True,True,True
SPLN21,fine,Erythroid cells,cdkn1a_pos,584,10,574,1.712,584,10,574,1.712,True,False,False,False
SPLN21,fine,Fibroblasts,cdkn1a_pos,18932,287,18645,1.516,18932,287,18645,1.516,True,True,True,True
SPLN21,fine,Follicular B cells,cdkn1a_pos,28543,297,28246,1.041,28543,297,28246,1.041,True,True,True,True
SPLN21,fine,Monocytes,cdkn1a_pos,10418,339,10079,3.254,10418,339,10079,3.254,True,True,True,True
SPLN21,fine,NK cells,cdkn1a_pos,6426,58,6368,0.903,6426,58,6368,0.903,False,False,True,False
SPLN21,fine,Neutrophils,cdkn1a_pos,19875,129,19746,0.649,19875,129,19746,0.649,False,False,True,False
SPLN21,fine,Plasma cells,cdkn1a_pos,6440,252,6188,3.913,6440,252,6188,3.913,True,True,True,True
SPLN21,fine,Red pulp macrophages,cdkn1a_pos,19217,258,18959,1.343,19217,258,18959,1.343,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,cdkn1a_pos,6315,176,6139,2.787,6315,176,6139,2.787,True,False,True,False
SPLN21,fine,cDC2,cdkn1a_pos,2157,40,2117,1.854,2157,40,2117,1.854,True,False,False,False
SPLN21,fine,Endothelial cells,tierApm_p95__downstream_arrest,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierApm_p95__downstream_arrest,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierApm_p95__downstream_arrest,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,tierApm_p95__downstream_arrest,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierApm_p95__downstream_arrest,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierApm_p95__downstream_arrest,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierApm_p95__downstream_arrest,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,tierApm_p95__downstream_arrest,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierApm_p95__downstream_arrest,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierApm_p95__downstream_arrest,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierApm_p95__downstream_arrest,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,fine,Endothelial cells,tierApm_p95__emt_ecm,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierApm_p95__emt_ecm,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierApm_p95__emt_ecm,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,tierApm_p95__emt_ecm,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierApm_p95__emt_ecm,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierApm_p95__emt_ecm,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierApm_p95__emt_ecm,19875,993,18882,4.996,19875,993,18882,4.996,True,True,True,True
SPLN21,fine,Plasma cells,tierApm_p95__emt_ecm,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierApm_p95__emt_ecm,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierApm_p95__emt_ecm,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierApm_p95__emt_ecm,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,fine,Endothelial cells,tierApm_p95__il6_jak_stat3,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierApm_p95__il6_jak_stat3,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierApm_p95__il6_jak_stat3,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,tierApm_p95__il6_jak_stat3,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierApm_p95__il6_jak_stat3,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierApm_p95__il6_jak_stat3,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierApm_p95__il6_jak_stat3,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,tierApm_p95__il6_jak_stat3,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierApm_p95__il6_jak_stat3,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierApm_p95__il6_jak_stat3,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierApm_p95__il6_jak_stat3,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,fine,Endothelial cells,tierApm_p95__interferon_response,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierApm_p95__interferon_response,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierApm_p95__interferon_response,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,tierApm_p95__interferon_response,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierApm_p95__interferon_response,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierApm_p95__interferon_response,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierApm_p95__interferon_response,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,tierApm_p95__interferon_response,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierApm_p95__interferon_response,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierApm_p95__interferon_response,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierApm_p95__interferon_response,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,fine,Endothelial cells,tierApm_p95__oxidative_stress,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierApm_p95__oxidative_stress,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierApm_p95__oxidative_stress,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,tierApm_p95__oxidative_stress,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierApm_p95__oxidative_stress,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierApm_p95__oxidative_stress,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierApm_p95__oxidative_stress,19875,992,18883,4.991,19875,992,18883,4.991,True,True,True,True
SPLN21,fine,Plasma cells,tierApm_p95__oxidative_stress,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierApm_p95__oxidative_stress,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierApm_p95__oxidative_stress,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierApm_p95__oxidative_stress,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,fine,Endothelial cells,tierApm_p95__secondary_senescence,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierApm_p95__secondary_senescence,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierApm_p95__secondary_senescence,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,tierApm_p95__secondary_senescence,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierApm_p95__secondary_senescence,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierApm_p95__secondary_senescence,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierApm_p95__secondary_senescence,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,tierApm_p95__secondary_senescence,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierApm_p95__secondary_senescence,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierApm_p95__secondary_senescence,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierApm_p95__secondary_senescence,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,fine,Endothelial cells,tierApm_p95__tnfa_nfkb_proximal,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,fine,Erythroid cells,tierApm_p95__tnfa_nfkb_proximal,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,fine,Fibroblasts,tierApm_p95__tnfa_nfkb_proximal,18932,947,17985,5.002,18932,947,17985,5.002,True,True,True,True
SPLN21,fine,Follicular B cells,tierApm_p95__tnfa_nfkb_proximal,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,fine,Monocytes,tierApm_p95__tnfa_nfkb_proximal,10418,521,9897,5.001,10418,521,9897,5.001,True,True,True,True
SPLN21,fine,NK cells,tierApm_p95__tnfa_nfkb_proximal,6426,322,6104,5.011,6426,322,6104,5.011,True,True,True,True
SPLN21,fine,Neutrophils,tierApm_p95__tnfa_nfkb_proximal,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,fine,Plasma cells,tierApm_p95__tnfa_nfkb_proximal,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,fine,Red pulp macrophages,tierApm_p95__tnfa_nfkb_proximal,19217,961,18256,5.001,19217,961,18256,5.001,True,True,True,True
SPLN21,fine,Smooth muscle / capsule,tierApm_p95__tnfa_nfkb_proximal,6315,316,5999,5.004,6315,316,5999,5.004,True,True,True,True
SPLN21,fine,cDC2,tierApm_p95__tnfa_nfkb_proximal,2157,108,2049,5.007,2157,108,2049,5.007,True,False,False,False
SPLN21,merged,B cells,tierA_p90,28543,2855,25688,10.002,28543,2855,25688,10.002,True,True,True,True
SPLN21,merged,Endothelial,tierA_p90,31609,3161,28448,10.0,31609,3161,28448,10.0,True,True,True,True
SPLN21,merged,Erythroid cells,tierA_p90,584,59,525,10.103,584,59,525,10.103,True,False,False,False
SPLN21,merged,Mono/Mac/DC,tierA_p90,31792,3179,28613,9.999,31792,3179,28613,9.999,True,True,True,True
SPLN21,merged,Neutrophils,tierA_p90,19875,1988,17887,10.003,19875,1988,17887,10.003,True,True,True,True
SPLN21,merged,Plasma cells,tierA_p90,6440,644,5796,10.0,6440,644,5796,10.0,True,True,True,True
SPLN21,merged,Stromal,tierA_p90,25247,2526,22721,10.005,25247,2526,22721,10.005,True,True,True,True
SPLN21,merged,T/NK cells,tierA_p90,26581,643,25938,2.419,26581,643,25938,2.419,True,True,True,True
SPLN21,merged,B cells,senepy_p90,28543,2851,25692,9.988,28543,2851,25692,9.988,True,True,True,True
SPLN21,merged,Endothelial,senepy_p90,31609,3161,28448,10.0,31609,3161,28448,10.0,True,True,True,True
SPLN21,merged,Erythroid cells,senepy_p90,584,0,584,0.0,0,0,0,,False,False,False,False
SPLN21,merged,Mono/Mac/DC,senepy_p90,31792,2964,28828,9.323,29635,2964,26671,10.002,True,True,True,True
SPLN21,merged,Neutrophils,senepy_p90,19875,1988,17887,10.003,19875,1988,17887,10.003,True,True,True,True
SPLN21,merged,Plasma cells,senepy_p90,6440,644,5796,10.0,6440,644,5796,10.0,True,True,True,True
SPLN21,merged,Stromal,senepy_p90,25247,2526,22721,10.005,25247,2526,22721,10.005,True,True,True,True
SPLN21,merged,T/NK cells,senepy_p90,26581,643,25938,2.419,6426,643,5783,10.006,True,True,True,True
SPLN21,merged,B cells,tierA_p95,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,merged,Endothelial,tierA_p95,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,merged,Erythroid cells,tierA_p95,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,merged,Mono/Mac/DC,tierA_p95,31792,1590,30202,5.001,31792,1590,30202,5.001,True,True,True,True
SPLN21,merged,Neutrophils,tierA_p95,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,merged,Plasma cells,tierA_p95,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,merged,Stromal,tierA_p95,25247,1262,23985,4.999,25247,1262,23985,4.999,True,True,True,True
SPLN21,merged,T/NK cells,tierA_p95,26581,322,26259,1.211,26581,322,26259,1.211,True,True,True,True
SPLN21,merged,B cells,senepy_p95,28543,1427,27116,4.999,28543,1427,27116,4.999,True,True,True,True
SPLN21,merged,Endothelial,senepy_p95,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,merged,Erythroid cells,senepy_p95,584,0,584,0.0,0,0,0,,False,False,False,False
SPLN21,merged,Mono/Mac/DC,senepy_p95,31792,1482,30310,4.662,29635,1482,28153,5.001,True,True,True,True
SPLN21,merged,Neutrophils,senepy_p95,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,merged,Plasma cells,senepy_p95,6440,320,6120,4.969,6440,320,6120,4.969,True,True,True,True
SPLN21,merged,Stromal,senepy_p95,25247,1263,23984,5.003,25247,1263,23984,5.003,True,True,True,True
SPLN21,merged,T/NK cells,senepy_p95,26581,322,26259,1.211,6426,322,6104,5.011,True,True,True,True
SPLN21,merged,B cells,tierA_p99,28543,286,28257,1.002,28543,286,28257,1.002,True,True,True,True
SPLN21,merged,Endothelial,tierA_p99,31609,317,31292,1.003,31609,317,31292,1.003,True,True,True,True
SPLN21,merged,Erythroid cells,tierA_p99,584,6,578,1.027,584,6,578,1.027,True,False,False,False
SPLN21,merged,Mono/Mac/DC,tierA_p99,31792,320,31472,1.007,31792,320,31472,1.007,True,True,True,True
SPLN21,merged,Neutrophils,tierA_p99,19875,197,19678,0.991,19875,197,19678,0.991,False,False,True,False
SPLN21,merged,Plasma cells,tierA_p99,6440,65,6375,1.009,6440,65,6375,1.009,True,False,True,False
SPLN21,merged,Stromal,tierA_p99,25247,254,24993,1.006,25247,254,24993,1.006,True,True,True,True
SPLN21,merged,T/NK cells,tierA_p99,26581,65,26516,0.245,26581,65,26516,0.245,False,False,True,False
SPLN21,merged,B cells,senepy_p99,28543,286,28257,1.002,28543,286,28257,1.002,True,True,True,True
SPLN21,merged,Endothelial,senepy_p99,31609,317,31292,1.003,31609,317,31292,1.003,True,True,True,True
SPLN21,merged,Erythroid cells,senepy_p99,584,0,584,0.0,0,0,0,,False,False,False,False
SPLN21,merged,Mono/Mac/DC,senepy_p99,31792,298,31494,0.937,29635,298,29337,1.006,True,True,True,True
SPLN21,merged,Neutrophils,senepy_p99,19875,199,19676,1.001,19875,199,19676,1.001,True,False,True,False
SPLN21,merged,Plasma cells,senepy_p99,6440,65,6375,1.009,6440,65,6375,1.009,True,False,True,False
SPLN21,merged,Stromal,senepy_p99,25247,254,24993,1.006,25247,254,24993,1.006,True,True,True,True
SPLN21,merged,T/NK cells,senepy_p99,26581,65,26516,0.245,6426,65,6361,1.012,True,False,True,False
SPLN21,merged,B cells,cdkn1a_pos,28543,297,28246,1.041,28543,297,28246,1.041,True,True,True,True
SPLN21,merged,Endothelial,cdkn1a_pos,31609,1605,30004,5.078,31609,1605,30004,5.078,True,True,True,True
SPLN21,merged,Erythroid cells,cdkn1a_pos,584,10,574,1.712,584,10,574,1.712,True,False,False,False
SPLN21,merged,Mono/Mac/DC,cdkn1a_pos,31792,637,31155,2.004,31792,637,31155,2.004,True,True,True,True
SPLN21,merged,Neutrophils,cdkn1a_pos,19875,129,19746,0.649,19875,129,19746,0.649,False,False,True,False
SPLN21,merged,Plasma cells,cdkn1a_pos,6440,252,6188,3.913,6440,252,6188,3.913,True,True,True,True
SPLN21,merged,Stromal,cdkn1a_pos,25247,463,24784,1.834,25247,463,24784,1.834,True,True,True,True
SPLN21,merged,T/NK cells,cdkn1a_pos,26581,204,26377,0.767,26581,204,26377,0.767,False,True,True,False
SPLN21,merged,B cells,tierApm_p95__downstream_arrest,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,merged,Endothelial,tierApm_p95__downstream_arrest,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,merged,Erythroid cells,tierApm_p95__downstream_arrest,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,merged,Mono/Mac/DC,tierApm_p95__downstream_arrest,31792,1590,30202,5.001,31792,1590,30202,5.001,True,True,True,True
SPLN21,merged,Neutrophils,tierApm_p95__downstream_arrest,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,merged,Plasma cells,tierApm_p95__downstream_arrest,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,merged,Stromal,tierApm_p95__downstream_arrest,25247,1263,23984,5.003,25247,1263,23984,5.003,True,True,True,True
SPLN21,merged,T/NK cells,tierApm_p95__downstream_arrest,26581,322,26259,1.211,26581,322,26259,1.211,True,True,True,True
SPLN21,merged,B cells,tierApm_p95__emt_ecm,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,merged,Endothelial,tierApm_p95__emt_ecm,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,merged,Erythroid cells,tierApm_p95__emt_ecm,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,merged,Mono/Mac/DC,tierApm_p95__emt_ecm,31792,1590,30202,5.001,31792,1590,30202,5.001,True,True,True,True
SPLN21,merged,Neutrophils,tierApm_p95__emt_ecm,19875,993,18882,4.996,19875,993,18882,4.996,True,True,True,True
SPLN21,merged,Plasma cells,tierApm_p95__emt_ecm,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,merged,Stromal,tierApm_p95__emt_ecm,25247,1263,23984,5.003,25247,1263,23984,5.003,True,True,True,True
SPLN21,merged,T/NK cells,tierApm_p95__emt_ecm,26581,322,26259,1.211,26581,322,26259,1.211,True,True,True,True
SPLN21,merged,B cells,tierApm_p95__il6_jak_stat3,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,merged,Endothelial,tierApm_p95__il6_jak_stat3,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,merged,Erythroid cells,tierApm_p95__il6_jak_stat3,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,merged,Mono/Mac/DC,tierApm_p95__il6_jak_stat3,31792,1590,30202,5.001,31792,1590,30202,5.001,True,True,True,True
SPLN21,merged,Neutrophils,tierApm_p95__il6_jak_stat3,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,merged,Plasma cells,tierApm_p95__il6_jak_stat3,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,merged,Stromal,tierApm_p95__il6_jak_stat3,25247,1263,23984,5.003,25247,1263,23984,5.003,True,True,True,True
SPLN21,merged,T/NK cells,tierApm_p95__il6_jak_stat3,26581,322,26259,1.211,26581,322,26259,1.211,True,True,True,True
SPLN21,merged,B cells,tierApm_p95__interferon_response,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,merged,Endothelial,tierApm_p95__interferon_response,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,merged,Erythroid cells,tierApm_p95__interferon_response,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,merged,Mono/Mac/DC,tierApm_p95__interferon_response,31792,1590,30202,5.001,31792,1590,30202,5.001,True,True,True,True
SPLN21,merged,Neutrophils,tierApm_p95__interferon_response,19875,994,18881,5.001,19875,994,18881,5.001,True,True,True,True
SPLN21,merged,Plasma cells,tierApm_p95__interferon_response,6440,322,6118,5.0,6440,322,6118,5.0,True,True,True,True
SPLN21,merged,Stromal,tierApm_p95__interferon_response,25247,1263,23984,5.003,25247,1263,23984,5.003,True,True,True,True
SPLN21,merged,T/NK cells,tierApm_p95__interferon_response,26581,322,26259,1.211,26581,322,26259,1.211,True,True,True,True
SPLN21,merged,B cells,tierApm_p95__oxidative_stress,28543,1428,27115,5.003,28543,1428,27115,5.003,True,True,True,True
SPLN21,merged,Endothelial,tierApm_p95__oxidative_stress,31609,1581,30028,5.002,31609,1581,30028,5.002,True,True,True,True
SPLN21,merged,Erythroid cells,tierApm_p95__oxidative_stress,584,30,554,5.137,584,30,554,5.137,True,False,False,False
SPLN21,merged,Mono/Mac/DC,tierApm_p95__oxidative_stress,31792,1590,30202,5.001,31792,1590,30202,5.001,True,True,True,True
